Name,PriceInText,Price,City,Year,Distance,Fuel,HorsePower,Transmission,Certified,ManagedBy,Distance2
Suzuki Swift  2018 DLX Automatic 1.3 Navigation,PKR 29 lacs,2900000,Karachi,2018,"75,000km",Petrol,1300cc,Automatic,Not Certified,Customer,75000
Suzuki Alto  2007 VX,PKR 6.8 lacs,680000,Peshawar,2007,"68,005km",Petrol,1000cc,Manual,Not Certified,Customer,68005
Toyota Prado 3rd (J120) Generation 2004 TZ G 3.4,PKR 94.5 lacs,9450000,Islamabad,2004,"125,000km",Petrol,3400cc,Automatic,Not Certified,Customer,125000
Suzuki Cultus  2014 ,PKR 13.5 lacs,1350000,Attock,2014,"500,000km",Petrol,1000cc,Manual,Not Certified,Customer,500000
Suzuki Bolan  2017 VX Euro II,PKR 13.5 lacs,1350000,Peshawar,2017,"42,000km",Petrol,800cc,Manual,Not Certified,Customer,42000
Hyundai Tucson  2021 FWD A/T GLS Sport,PKR 72 lacs,7200000,RahimYarKhan,2021,"55,000km",Petrol,2000cc,Automatic,Not Certified,Customer,55000
Honda N Box  2013 2 Tone Color Style - G L Package,PKR 22.5 lacs,2250000,Lahore,2013,130km,Petrol,660cc,Automatic,Not Certified,Customer,130
Toyota Corolla  2018 GLi 1.3 VVTi,PKR 38.5 lacs,3850000,Chakwal,2018,"76,500km",Petrol,1300cc,Manual,Not Certified,Customer,76500
Honda Vezel  2019 Hybrid Z Honda Sensing ,PKR 80 lacs,8000000,Islamabad,2019,"36,500km",Hybrid,1500cc,Automatic,Not Certified,Customer,36500
Suzuki Wagon R  2017 VXL,PKR 18.5 lacs,1850000,Lahore,2017,"138,000km",Petrol,1000cc,Manual,Not Certified,Customer,138000
Honda Civic  2017 Oriel 1.8 i-VTEC CVT,PKR 46.99 lacs,4699000,Rawalpindi,2017,"123,000km",Petrol,1800cc,Automatic,Not Certified,Customer,123000
Suzuki Liana  2006 ,PKR 10.5 lacs,1050000,Karachi,2006,"97,700km",Petrol,1300cc,Manual,Not Certified,Customer,97700
Honda Civic  2019 ,PKR 57 lacs,5700000,Karachi,2019,"47,000km",Petrol,1800cc,Automatic,Not Certified,Customer,47000
Suzuki Bolan  2017 VX Euro II,PKR 7.81 lacs,781000,Okara,2017,"32,652km",Petrol,800cc,Manual,Not Certified,Customer,32652
Toyota Prius  2010 S 1.8,PKR 35 lacs,3500000,Islamabad,2010,"100,000km",Hybrid,1800cc,Automatic,Not Certified,Customer,100000
Toyota Yaris Hatchback  2020 X,PKR 44.85 lacs,4485000,Lahore,2020,"32,000km",Petrol,1000cc,Automatic,Not Certified,Customer,32000
Toyota Vitz  2018 F 1.0,PKR 36.65 lacs,3665000,Karachi,2018,"46,595km",Petrol,1000cc,Automatic,Not Certified,Customer,46595
Honda City  2017 1.3 i-VTEC,PKR 31.1 lacs,3110000,Bahawalpur,2017,"82,000km",Petrol,1300cc,Manual,Not Certified,Customer,82000
Nissan Serena  2019 HIGHWAY STAR,PKR 77 lacs,7700000,Lahore,2019,"4,000km",Hybrid,2000cc,Automatic,Not Certified,Customer,4000
Daihatsu Hijet  2014 ,PKR 16.25 lacs,1625000,Karachi,2014,"146,000km",Petrol,660cc,Automatic,Not Certified,Customer,146000
Toyota Corolla  1986 ,PKR 4.75 lacs,475000,Karachi,1986,180km,LPG,1600cc,Manual,Not Certified,Customer,180
Suzuki Liana  2007 ,PKR 11.5 lacs,1150000,Nowshera,2007,1km,Petrol,1300cc,Manual,Not Certified,Customer,1
Toyota Vitz  2001 F 1.0,PKR 22 lacs,2200000,Peshawar,2001,123km,Petrol,1000cc,Automatic,Not Certified,Customer,123
FAW V2  2017 ,PKR 12.8 lacs,1280000,Lahore,2017,"100,000km",Petrol,1300cc,Manual,Not Certified,Customer,100000
Toyota Prado  2014 TX 2.7,PKR 2 crore,20000000,Islamabad,2014,"67,500km",Petrol,2700cc,Automatic,Not Certified,Customer,67500
Toyota Corolla 8th (E110) Generation 1999 2.0D Limited,PKR 13.4 lacs,1340000,Islamabad,1999,"80,000km",Diesel,2000cc,Manual,Not Certified,Customer,80000
Toyota Prius  2007 G Touring Selection 1.5,PKR 27.95 lacs,2795000,Lahore,2007,2km,Hybrid,1500cc,Automatic,Not Certified,Customer,2
Chevrolet Optra  2005 1.6 Automatic,PKR 13.5 lacs,1350000,Karachi,2005,"100,000km",Petrol,1600cc,Automatic,Not Certified,Customer,100000
Suzuki Mehran  2011 VX,PKR 9.7 lacs,969999,Rawalpindi,2011,"98,000km",Petrol,800cc,Manual,Not Certified,Customer,98000
Suzuki Jimny  2020 ,PKR 1.1 crore,11000000,Karachi,2020,"36,000km",Petrol,1500cc,Automatic,Not Certified,Customer,36000
Toyota Hiace  2020 ,PKR 86.5 lacs,8650000,Karachi,2020,"54,000km",Petrol,2700cc,Automatic,Not Certified,Customer,54000
Daihatsu Atrai Wagon  2019 CUSTOM TURBO R,PKR 32 lacs,3200000,Karachi,2019,"124,000km",Petrol,660cc,Automatic,Not Certified,Customer,124000
Suzuki Jimny  2020 ,PKR 48 lacs,4800000,Karachi,2020,"245,000km",Petrol,660cc,Manual,Not Certified,Customer,245000
Toyota Corolla  2014 XLi VVTi,PKR 31.5 lacs,3150000,Attock,2014,"157,000km",Petrol,1300cc,Manual,Not Certified,Customer,157000
Honda Vezel  2016 Hybrid Z Style Edition,PKR 59 lacs,5900000,Islamabad,2016,"85,000km",Hybrid,1500cc,Automatic,Not Certified,Customer,85000
Daihatsu Taft  2023 G Turbo,PKR 37.5 lacs,3750000,Kasur,2023,"23,000km",Petrol,660cc,Automatic,Not Certified,Customer,23000
Honda Civic Eagle Eye 2005 EXi,PKR 14.3 lacs,1430000,Peshawar,2005,"245,000km",Petrol,1500cc,Manual,Not Certified,Customer,245000
Toyota Aqua  2013 ,PKR 35 lacs,3500000,Deraismailkhan,2013,9km,Hybrid,1500cc,Automatic,Not Certified,Customer,9
Suzuki Swift  2005 XG 1.2,PKR 22.62 lacs,2262000,Lahore,2005,"112,800km",Petrol,1200cc,Automatic,Not Certified,Customer,112800
Toyota Aqua  2015 ,PKR 40.85 lacs,4085000,Islamabad,2015,"127,000km",Hybrid,1500cc,Automatic,Not Certified,Customer,127000
Toyota C-HR  2019 S-LED,PKR 85 lacs,8500000,Karachi,2019,"91,000km",Hybrid,1800cc,Automatic,Not Certified,Customer,91000
Toyota Corolla  2010 GLi 1.3 VVTi,PKR 19.5 lacs,1950000,RahimYarKhan,2010,"117,910km",Petrol,1300cc,Manual,Not Certified,Customer,117910
Honda City  2009 ,PKR 25.5 lacs,2550000,Sheikhupura,2009,"127,000km",Petrol,1300cc,Automatic,Not Certified,Customer,127000
Suzuki Cultus  2014 EURO II,PKR 14.95 lacs,1495000,Islamabad,2014,"77,000km",Petrol,1000cc,Manual,Not Certified,Customer,77000
Suzuki Alto  2021 VXL AGS,PKR 27.5 lacs,2750000,Lahore,2021,"33,000km",Petrol,660cc,Automatic,Not Certified,Customer,33000
Honda City  2007 ,PKR 30 lacs,3000000,Jhang,2007,"230,000km",Petrol,1300cc,Manual,Not Certified,Customer,230000
Honda Civic  2022 Oriel,PKR 78.75 lacs,7875000,Islamabad,2022,"50,000km",Petrol,1500cc,Automatic,Not Certified,Customer,50000
Suzuki Alto  2022 VXL AGS,PKR 28.5 lacs,2850000,Karachi,2022,"41,000km",Petrol,660cc,Automatic,Not Certified,Customer,41000
Suzuki Bolan  2007 VX (CNG),PKR 9.8 lacs,980000,Wahcantt,2007,"52,000km",Petrol,800cc,Manual,Not Certified,Customer,52000
Honda Civic Eagle Eye 2004 EXi Prosmatec,PKR 20 lacs,2000000,Rawalpindi,2004,"94,435km",Petrol,1500cc,Automatic,Not Certified,Customer,94435
Toyota Aqua  2013 S,PKR 32.8 lacs,3279999,Karachi,2013,106km,Hybrid,1500cc,Automatic,Not Certified,Customer,106
Toyota Hiace  2019 Grand Cabin,PKR 1.03 crore,10300000,Lahore,2019,"114,000km",Petrol,2700cc,Automatic,Not Certified,Customer,114000
Suzuki Margalla  1994 GL,PKR 8 lacs,800000,Lahore,1994,10km,Petrol,1300cc,Manual,Not Certified,Customer,10
Honda Civic  2015 VTi 1.8 i-VTEC,PKR 29.9 lacs,2990000,Lahore,2015,"120,000km",Petrol,1800cc,Manual,Not Certified,Customer,120000
Honda City  2003 i-DSI,PKR 10 lacs,1000000,MianChannu,2003,"150,000km",Petrol,1300cc,Manual,Not Certified,Customer,150000
Honda Civic  2018 1.8 i-VTEC CVT,PKR 56 lacs,5600000,Lahore,2018,"70,000km",Petrol,1800cc,Automatic,Not Certified,Customer,70000
Toyota C-HR  2018 G-LED,PKR 82.5 lacs,8250000,Hyderabad,2018,"68,000km",Hybrid,1800cc,Automatic,Not Certified,Customer,68000
Suzuki Alto  2018 X,PKR 27.5 lacs,2750000,Islamabad,2018,"61,000km",Petrol,660cc,Automatic,Not Certified,Customer,61000
Toyota C-HR  2017 G-LED,PKR 75 lacs,7500000,Islamabad,2017,"160,000km",Hybrid,1800cc,Automatic,Not Certified,Customer,160000
Toyota Prius  2007 S Touring Selection 1.5,PKR 27.8 lacs,2780000,Faisalabad,2007,"200,000km",Hybrid,1500cc,Automatic,Not Certified,Customer,200000
Honda Civic Rebirth 2013 VTi Oriel Prosmatec 1.8 i-VTEC,PKR 33.7 lacs,3370000,TobaTekSingh,2013,"130,000km",Petrol,1800cc,Automatic,Not Certified,Customer,130000
Honda Civic Reborn 2010 VTi Oriel Prosmatec 1.8 i-VTEC,PKR 26.5 lacs,2650000,Lahore,2010,"169,000km",Petrol,1800cc,Automatic,Not Certified,Customer,169000
Nissan Dayz  2016 X,PKR 22.45 lacs,2245000,Karachi,2016,"90,000km",Petrol,660cc,Automatic,Not Certified,Customer,90000
Toyota Corolla  2020 Altis Grande CVT-i 1.8,PKR 59 lacs,5900000,Karachi,2020,"53,000km",Petrol,1800cc,Automatic,Not Certified,Customer,53000
Toyota Hiace  2023 ,PKR 1.45 crore,14500000,Karachi,2023,"16,000km",Petrol,2700cc,Automatic,Not Certified,Customer,16000
Toyota Hiace  2019 High Roof Tourer,PKR 90 lacs,9000000,Karachi,2019,"229,000km",Diesel,2800cc,Automatic,Not Certified,Customer,229000
Honda City  2008 i-DSI,PKR 20.5 lacs,2050000,Karachi,2008,"88,000km",Petrol,1300cc,Manual,Not Certified,Customer,88000
Toyota Tundra  2014 5.7i,PKR 1.65 crore,16500000,Karachi,2014,"79,000km",Petrol,5700cc,Automatic,Not Certified,Customer,79000
Honda City 5th (GM2) Generation 2015 1.3 i-VTEC,PKR 29.5 lacs,2950000,Multan,2015,"80,000km",Petrol,1300cc,Manual,Not Certified,Customer,80000
Toyota Sienta  2019 G,PKR 61 lacs,6100000,Karachi,2019,"126,000km",Hybrid,1500cc,Automatic,Not Certified,Customer,126000
Honda City  2019 Aspire Prosmatec 1.5 i-VTEC,PKR 41.5 lacs,4150000,Karachi,2019,"26,000km",Petrol,1500cc,Automatic,Not Certified,Customer,26000
FAW V2  2017 ,PKR 15 lacs,1500000,RahimYarKhan,2017,"86,000km",Petrol,1300cc,Manual,Not Certified,Customer,86000
Honda Civic  2014 VTi Oriel Prosmatec 1.8 i-VTEC,PKR 34.25 lacs,3425000,Karachi,2014,"78,000km",Petrol,1800cc,Automatic,Not Certified,Customer,78000
Toyota Aqua  2016 GS,PKR 46 lacs,4600000,Lahore,2016,"100,000km",Hybrid,1500cc,Automatic,Not Certified,Customer,100000
Honda City  2020 1.3 i-VTEC Prosmatec,PKR 38 lacs,3800000,Lahore,2020,"45,000km",Petrol,1300cc,Automatic,Not Certified,Customer,45000
Honda City  2019 Aspire Prosmatec 1.5 i-VTEC,PKR 49 lacs,4900000,Lahore,2019,"9,000km",Petrol,1500cc,Automatic,Not Certified,Customer,9000
Changan M9  2020 Base Model 1.0,PKR 18.8 lacs,1880000,Mandibahauddin,2020,"55,000km",Petrol,999cc,Manual,Not Certified,Customer,55000
Mitsubishi Ek Wagon  2019 G Safety Package,PKR 29.5 lacs,2950000,Islamabad,2019,"139,000km",Petrol,660cc,Automatic,Not Certified,Customer,139000
Nissan Dayz  2023 ,PKR 36.5 lacs,3650000,Islamabad,2023,"26,388km",Petrol,660cc,Automatic,Not Certified,Customer,26388
Toyota Aqua  2014 S,PKR 39.5 lacs,3950000,Karachi,2014,"62,600km",Hybrid,1500cc,Automatic,Not Certified,Customer,62600
Honda BR-V  2017 i-VTEC S,PKR 42.1 lacs,4210000,Lahore,2017,"67,000km",Petrol,1500cc,Automatic,Not Certified,Customer,67000
Toyota Corolla  2005 Altis Automatic 1.8,PKR 18 lacs,1800000,Multan,2005,"191,000km",Petrol,1800cc,Automatic,Not Certified,Customer,191000
Honda Civic Reborn 2008 VTi Oriel Prosmatec 1.8 i-VTEC,PKR 21 lacs,2100000,Lahore,2008,"154,535km",Petrol,1800cc,Automatic,Not Certified,Customer,154535
Suzuki Every  2016 ,PKR 19.99 lacs,1998999,Sahiwal,2016,1km,Petrol,660cc,Automatic,Not Certified,Customer,1
Suzuki Margalla  1994 GL,PKR 3.8 lacs,380000,Islamabad,1994,1km,Petrol,1300cc,Manual,Not Certified,Customer,1
Suzuki Xbee  2021 MZ,PKR 54.1 lacs,5410000,Lahore,2021,"33,000km",Hybrid,1000cc,Automatic,Not Certified,Customer,33000
Suzuki Mehran  2016 VX Euro II,PKR 12.25 lacs,1225000,Kamra,2016,"65,000km",Petrol,800cc,Manual,Not Certified,Customer,65000
Suzuki Mehran  2017 VXR Euro II,PKR 14.45 lacs,1445000,Islamabad,2017,"82,000km",Petrol,796cc,Manual,Not Certified,Customer,82000
Toyota Prius  2018 E,PKR 78 lacs,7800000,Lahore,2018,"110,000km",Hybrid,1800cc,Automatic,Not Certified,Customer,110000
Honda Civic Eagle Eye 2006 EXi Prosmatec,PKR 16.3 lacs,1630000,RahimYarKhan,2006,"200,000km",Petrol,1500cc,Automatic,Not Certified,Customer,200000
Toyota Aqua  2014 S,PKR 34.5 lacs,3450000,Karachi,2014,"80,000km",Hybrid,1500cc,Automatic,Not Certified,Customer,80000
Nissan Sunny  1987 EX Saloon 1.3,PKR 4.95 lacs,495000,Lahore,1987,"258,852km",Petrol,1300cc,Manual,Not Certified,Customer,258852
Audi A3  2016 1.2 TFSI Exclusive Line,PKR 59.5 lacs,5950000,Islamabad,2016,"80,000km",Petrol,1200cc,Automatic,Not Certified,Customer,80000
Toyota Corolla  2022 Altis X Automatic 1.6 Special Edition,PKR 64 lacs,6400000,Lahore,2022,"22,000km",Petrol,1600cc,Automatic,Not Certified,Customer,22000
Suzuki Cultus  2019 VXL,PKR 32 lacs,3200000,Abbottabad,2019,"60,000km",Petrol,1000cc,Manual,Not Certified,Customer,60000
Suzuki Cultus  2013 ,PKR 15.3 lacs,1530000,Peshawar,2013,"44,000km",Petrol,1000cc,Manual,Not Certified,Customer,44000
Mercedes Benz E Class 3rd (W211) Generation 2008 E200,PKR 48.5 lacs,4850000,Lahore,2008,"135,000km",Petrol,1800cc,Automatic,Not Certified,Customer,135000
KIA Sportage  2021 AWD,PKR 72.5 lacs,7250000,Sargodha,2021,"49,000km",Petrol,2000cc,Automatic,Not Certified,Customer,49000
KIA Stonic  2024 EX+,PKR 60 lacs,6000000,Lahore,2024,"6,500km",Petrol,1400cc,Automatic,Not Certified,Customer,6500
Suzuki Khyber  1989 GA,PKR 4.25 lacs,425000,Gujranwala,1989,16km,Petrol,1000cc,Manual,Not Certified,Customer,16
Honda City 5th (GM2) Generation 2015 Aspire Prosmatec 1.5 i-VTEC,PKR 34.5 lacs,3450000,Rawalpindi,2015,"123,000km",Petrol,1500cc,Automatic,Not Certified,Customer,123000
Honda City  2020 1.3 i-VTEC,PKR 38.5 lacs,3850000,RahimYarKhan,2020,"58,000km",Petrol,1300cc,Manual,Not Certified,Customer,58000
KIA Sportage  2021 AWD,PKR 72.5 lacs,7250000,Islamabad,2021,"59,000km",Petrol,2000cc,Automatic,Not Certified,Customer,59000
Toyota Belta  2006 X L Package 1.3,PKR 22.5 lacs,2250000,Rawalpindi,2006,"146,650km",Petrol,1300cc,Automatic,Not Certified,Customer,146650
Suzuki Cultus  2018 Auto Gear Shift,PKR 25 lacs,2500000,Karachi,2018,"35,000km",Petrol,1000cc,Automatic,Not Certified,Customer,35000
Suzuki Swift  2023 GL Manual,PKR 41 lacs,4100000,Islamabad,2023,"79,000km",Petrol,1200cc,Manual,Not Certified,Customer,79000
Toyota Prado  2020 TX L Package 2.7,PKR 3.09 crore,30900000,Lahore,2020,"17,000km",Petrol,2700cc,Automatic,Not Certified,Customer,17000
Suzuki S Cross  2018 ,PKR 75 lacs,7500000,Peshawar,2018,10km,Petrol,1000cc,Automatic,Not Certified,Customer,10
Suzuki Wagon R  2016 VXL,PKR 18.5 lacs,1850000,Sialkot,2016,"82,000km",Petrol,1000cc,Manual,Not Certified,Customer,82000
Honda Civic  2003 VTi Oriel Prosmatec 1.6,PKR 16 lacs,1600000,Lahore,2003,"200,000km",Petrol,1600cc,Automatic,Not Certified,Customer,200000
Toyota Prado  2019 TX L Package 2.7,PKR 2.8 crore,28000000,Lahore,2019,"31,000km",Petrol,2700cc,Automatic,Not Certified,Customer,31000
Honda City 6th Generation 2022 1.2L M/T,PKR 42 lacs,4200000,Lahore,2022,"47,000km",Petrol,1200cc,Manual,Not Certified,Customer,47000
Toyota Corolla  2014 Altis Grande 1.8,PKR 35.5 lacs,3550000,Sargodha,2014,"98,800km",Petrol,1800cc,Manual,Not Certified,Customer,98800
Suzuki Liana  2006 ,PKR 9.8 lacs,980000,Islamabad,2006,"101,010km",Petrol,1300cc,Manual,Not Certified,Customer,101010
Toyota Corolla  2014 Altis Grande CVT-i 1.8,PKR 32 lacs,3200000,Quetta,2014,"136,000km",Petrol,1800cc,Automatic,Not Certified,Customer,136000
Honda Civic  2018 Oriel 1.8 i-VTEC CVT,PKR 52 lacs,5200000,Sialkot,2018,"55,000km",Petrol,1800cc,Automatic,Not Certified,Customer,55000
Toyota Passo  2016 X G Package,PKR 33.95 lacs,3395000,Rawalpindi,2016,"120,000km",Petrol,1000cc,Automatic,Not Certified,Customer,120000
Toyota Prado  2019 TX Limited 2.7,PKR 2.75 crore,27500000,Lahore,2019,"25,000km",Petrol,2700cc,Automatic,Not Certified,Customer,25000
Prince Pearl  2020 MT,PKR 10.95 lacs,1095000,Khanewal,2020,"30,000km",Petrol,800cc,Manual,Not Certified,Customer,30000
Suzuki Alto  2021 VXL AGS,PKR 26.95 lacs,2695000,Karachi,2021,"33,000km",Petrol,660cc,Automatic,Not Certified,Customer,33000
Honda Civic  2019 Oriel 1.8 i-VTEC CVT,PKR 53 lacs,5300000,Karachi,2019,"74,500km",Petrol,1800cc,Automatic,Not Certified,Customer,74500
Suzuki Khyber  1994 GA,PKR 2.6 lacs,260000,RahimYarKhan,1994,"1,000km",Petrol,1000cc,Manual,Not Certified,Customer,1000
Toyota Vitz  2013 F 1.0,PKR 27.8 lacs,2780000,Bannu,2013,"200,000km",Petrol,1000cc,Automatic,Not Certified,Customer,200000
Suzuki Mehran  2018 VXR Euro II,PKR 16 lacs,1600000,Islamabad,2018,"60,000km",Petrol,796cc,Manual,Not Certified,Customer,60000
Suzuki Wagon R  2010 ,PKR 17.5 lacs,1750000,Sialkot,2010,"125,000km",Petrol,660cc,Manual,Not Certified,Customer,125000
Honda City  2022 1.2L CVT,PKR 44 lacs,4400000,Karachi,2022,"23,000km",Petrol,1200cc,Automatic,Not Certified,Customer,23000
Suzuki Cultus  2013 EURO II,PKR 13.8 lacs,1380000,Karachi,2013,"112,000km",Petrol,1000cc,Manual,Not Certified,Customer,112000
Suzuki Cultus  2016 Limited Edition,PKR 16.15 lacs,1614999,Karachi,2016,"92,000km",Petrol,1000cc,Manual,Not Certified,Customer,92000
Suzuki Mehran  2007 VX,PKR 7.8 lacs,780000,Rawalpindi,2007,"46,000km",Petrol,800cc,Manual,Not Certified,Customer,46000
Toyota Fortuner  2023 2.8 Sigma 4,PKR 1.79 crore,17900000,Lahore,2023,"11,000km",Diesel,2800cc,Automatic,Not Certified,Customer,11000
Suzuki Cultus  2004 VXR,PKR 8.9 lacs,890000,Rawalpindi,2004,"90,061km",Petrol,1000cc,Manual,Not Certified,Customer,90061
Toyota Corolla  2017 GLi Automatic 1.3 VVTi,PKR 41 lacs,4100000,Rawalpindi,2017,"115,000km",Petrol,1300cc,Automatic,Not Certified,Customer,115000
Suzuki Alto  2012 VXR,PKR 14 lacs,1400000,Taxila,2012,"120,000km",Petrol,1000cc,Manual,Not Certified,Customer,120000
Honda City 5th (GM2) Generation 2015 Aspire Prosmatec 1.5 i-VTEC,PKR 33 lacs,3300000,Karachi,2015,"74,000km",Petrol,1500cc,Automatic,Not Certified,Customer,74000
Nissan Dayz  2021 Highway star G,PKR 37.9 lacs,3790000,Lahore,2021,"23,500km",Hybrid,660cc,Automatic,Not Certified,Customer,23500
Toyota Land Cruiser 6th (J100) Generation 2003 VX Limited 4.2D,PKR 95 lacs,9500000,Islamabad,2003,"156,000km",Diesel,4200cc,Automatic,Not Certified,Customer,156000
Toyota Corolla  2018 Altis Grande CVT-i 1.8,PKR 46.8 lacs,4680000,Islamabad,2018,"85,000km",Petrol,1800cc,Automatic,Not Certified,Customer,85000
KIA Picanto  2021 1.0 AT,PKR 29.5 lacs,2950000,Karachi,2021,"50,000km",Petrol,1000cc,Automatic,Not Certified,Customer,50000
Honda Vezel  2015 Hybrid Z,PKR 44.5 lacs,4450000,Karachi,2015,"111,000km",Hybrid,1500cc,Automatic,Not Certified,Customer,111000
Toyota Corolla  2014 GLi Limited Edition 1.3 VVTi,PKR 31.8 lacs,3180000,Lahore,2014,"105,000km",Petrol,1300cc,Manual,Not Certified,Customer,105000
Toyota Vitz  2012 F 1.0,PKR 26.5 lacs,2650000,DGKhan,2012,"121,625km",Petrol,1000cc,Automatic,Not Certified,Customer,121625
Toyota Corolla  2015 GLi 1.3 VVTi,PKR 36 lacs,3600000,Rawalpindi,2015,172km,Petrol,1300cc,Manual,Not Certified,Customer,172
Daihatsu Mira  2007 X Special,PKR 11.8 lacs,1180000,Karachi,2007,1km,Petrol,660cc,Automatic,Not Certified,Customer,1
Honda City 5th (GM2) Generation 2019 1.5 i-VTEC,PKR 41.5 lacs,4150000,Narowal,2019,"52,500km",Petrol,1500cc,Manual,Not Certified,Customer,52500
Suzuki Bolan  1991 ,PKR 3.85 lacs,385000,Karachi,1991,"65,000km",Petrol,800cc,Manual,Not Certified,Customer,65000
Honda Civic  2000 EXi,PKR 9 lacs,900000,Lahore,2000,"250,000km",Petrol,1500cc,Manual,Not Certified,Customer,250000
Suzuki Alto  2021 VX,PKR 21.8 lacs,2180000,Hayatabad,2021,"70,000km",Petrol,660cc,Manual,Not Certified,Customer,70000
Daihatsu Move  2016 L,PKR 32 lacs,3200000,Islamabad,2016,"60,000km",Petrol,660cc,Automatic,Not Certified,Customer,60000
Toyota Hilux  1998 ,PKR 33 lacs,3300000,Quetta,1998,"79,000km",Diesel,3000cc,Manual,Not Certified,Customer,79000
Suzuki Mehran  2017 VX Euro II,PKR 14.25 lacs,1425000,Rawalpindi,2017,"78,000km",Petrol,796cc,Manual,Not Certified,Customer,78000
Honda Vezel  2018 Hybrid RS Honda Sensing ,PKR 75.5 lacs,7550000,Karachi,2018,"49,000km",Hybrid,1500cc,Automatic,Not Certified,Customer,49000
Toyota Vitz  2014 F 1.0,PKR 34.5 lacs,3450000,Lahore,2014,"70,000km",Petrol,1000cc,Automatic,Not Certified,Customer,70000
Daihatsu Hijet  2014 Special,PKR 17.5 lacs,1750000,Faisalabad,2014,"1,690km",Petrol,660cc,Automatic,Not Certified,Customer,1690
Honda City  2006 i-DSI,PKR 17.5 lacs,1750000,Okara,2006,"550,000km",Petrol,1300cc,Manual,Not Certified,Customer,550000
Toyota Corolla 8th (E110) Generation 2001 XE Limited,PKR 12.75 lacs,1275000,Rawalpindi,2001,"12,996km",Petrol,1300cc,Automatic,Not Certified,Customer,12996
Toyota Hilux  2017 Revo V Automatic 3.0 ,PKR 90 lacs,9000000,Rawalpindi,2017,"130,000km",Diesel,2800cc,Automatic,Not Certified,Customer,130000
Suzuki Cultus  2002 VX,PKR 8 lacs,800000,Rawalpindi,2002,"135,000km",Petrol,1000cc,Manual,Not Certified,Customer,135000
Toyota Prado 2nd (J90) Generation 1999 TX 3.0D,PKR 45.5 lacs,4550000,Islamabad,1999,"202,000km",Diesel,3000cc,Automatic,Not Certified,Customer,202000
Toyota Corolla  2007 GLi 1.3,PKR 24.5 lacs,2450000,Karachi,2007,"85,000km",Petrol,1300cc,Manual,Not Certified,Customer,85000
Toyota Hilux  2016 Vigo Champ TRD Sportivo ,PKR 72 lacs,7200000,Rawalpindi,2016,"150,000km",Diesel,2500cc,Automatic,Not Certified,Customer,150000
Land Rover Defender  2005 110,PKR 63 lacs,6300000,Islamabad,2005,"90,000km",Diesel,2198cc,Manual,Not Certified,Customer,90000
Toyota Wish  2007 1.8 X Limited,PKR 32 lacs,3200000,Gujrat,2007,"100,000km",Petrol,1800cc,Automatic,Not Certified,Customer,100000
Toyota C-HR  2019 G-LED,PKR 85 lacs,8500000,Karachi,2019,"91,000km",Hybrid,1800cc,Automatic,Not Certified,Customer,91000
Honda N Wgn  2021 G,PKR 33 lacs,3300000,Lahore,2021,"16,000km",Petrol,660cc,Automatic,Not Certified,Customer,16000
Toyota Corolla  2023 Altis Grande X CVT-i 1.8 Black Interior,PKR 74 lacs,7400000,Karachi,2023,"12,769km",Petrol,1800cc,Automatic,Not Certified,Customer,12769
Suzuki Mehran  2017 VXR Euro II,PKR 14.95 lacs,1495000,Islamabad,2017,"38,000km",Petrol,800cc,Manual,Not Certified,Customer,38000
Range Rover Vogue  2019 P400e,PKR 5.6 crore,56000000,Islamabad,2019,"32,000km",Petrol,1997cc,Automatic,Not Certified,Customer,32000
Suzuki Swift  2013 DLX 1.3,PKR 21 lacs,2100000,Islamabad,2013,"45,000km",Petrol,1300cc,Manual,Not Certified,Customer,45000
Suzuki Mehran  1999 VXR,PKR 5 lacs,500000,Lahore,1999,123km,Petrol,800cc,Manual,Not Certified,Customer,123
Suzuki Alto  2008 VXR (CNG),PKR 8 lacs,800000,Lahore,2008,"376,000km",Petrol,1000cc,Manual,Not Certified,Customer,376000
Toyota Corolla  2011 XLi VVTi,PKR 24.2 lacs,2420000,Karachi,2011,"97,083km",Petrol,1300cc,Manual,Not Certified,Customer,97083
Suzuki Alto  2007 VXR,PKR 8.5 lacs,850000,Lahore,2007,123km,Petrol,1000cc,Manual,Not Certified,Customer,123
Daihatsu Cuore  2008 CL,PKR 7.8 lacs,780000,Okara,2008,"90,000km",Petrol,800cc,Manual,Not Certified,Customer,90000
Toyota Hilux  2011 D-4D Automatic,PKR 56 lacs,5600000,Islamabad,2011,"212,000km",Diesel,3000cc,Automatic,Not Certified,Customer,212000
Honda Civic  2017 Oriel 1.8 i-VTEC CVT,PKR 47 lacs,4700000,Islamabad,2017,"123,000km",Petrol,1800cc,Automatic,Not Certified,Customer,123000
Daihatsu Boon  2013 1.0 CL Limited,PKR 29.75 lacs,2975000,Islamabad,2013,"122,000km",Petrol,1000cc,Automatic,Not Certified,Customer,122000
MG HS  2021 1.5 Turbo,PKR 67 lacs,6700000,Islamabad,2021,"13,568km",Petrol,1490cc,Automatic,Not Certified,Customer,13568
Toyota Prius  2013 S 1.8,PKR 42 lacs,4200000,Karachi,2013,"180,000km",Hybrid,1800cc,Automatic,Not Certified,Customer,180000
Toyota Corolla  2012 XLi VVTi,PKR 25.75 lacs,2575000,Islamabad,2012,"250,000km",Petrol,1300cc,Manual,Not Certified,Customer,250000
