Name,PriceInText,Price,City,Year,Distance,Fuel,HorsePower,Transmission,Certified,ManagedBy,Distance2
Suzuki Wagon R  2021 VXR,PKR 27 lacs,2700000,Lahore,2021,"53,000km",Petrol,1000cc,Manual,Not Certified,Customer,53000
Suzuki Baleno  2005 JXR,PKR 13.2 lacs,1320000,Islamabad,2005,"100,000km",Petrol,1300cc,Manual,Not Certified,Customer,100000
Toyota Prado  2008 TZ 4.0,PKR 1.08 crore,10800000,Sialkot,2008,"114,616km",Petrol,4000cc,Automatic,Not Certified,Customer,114616
Suzuki Wagon R  2018 VXL,PKR 23.45 lacs,2345000,Rawalpindi,2018,1km,Petrol,1000cc,Manual,Not Certified,Customer,1
Suzuki Alto  2006 VXR (CNG),PKR 7.8 lacs,780000,Mardan,2006,"152,000km",Petrol,1000cc,Manual,Not Certified,Customer,152000
Daihatsu Charade  1986 CX,PKR 4.5 lacs,450000,Mardan,1986,"8,000km",Petrol,1000cc,Manual,Not Certified,Customer,8000
Toyota Corolla  2018 XLi VVTi,PKR 36.7 lacs,3670000,Islamabad,2018,"84,500km",Petrol,1300cc,Manual,Not Certified,Customer,84500
Toyota Corolla  2013 XLi VVTi,PKR 27.75 lacs,2775000,Lahore,2013,"93,000km",Petrol,1300cc,Manual,Not Certified,Customer,93000
Toyota Raize  2019 Z,PKR 58 lacs,5800000,Lahore,2019,"51,000km",Petrol,1000cc,Automatic,Not Certified,Customer,51000
Suzuki Mehran  1997 VX,PKR 4 lacs,400000,Rawalpindi,1997,"100,000km",Petrol,800cc,Manual,Not Certified,Customer,100000
Suzuki Mehran  1990 VX,PKR 3.75 lacs,375000,Rawalpindi,1990,"100,000km",Petrol,800cc,Manual,Not Certified,Customer,100000
Suzuki Cultus  2016 Euro II (CNG),PKR 16.5 lacs,1650000,Multan,2016,"30,131km",Petrol,1000cc,Manual,Not Certified,Customer,30131
Toyota C-HR  2017 ,PKR 72 lacs,7200000,Islamabad,2017,"119,000km",Hybrid,1800cc,Automatic,Not Certified,Customer,119000
Suzuki Cultus  2006 VXL,PKR 7.5 lacs,750000,Gujranwala,2006,"100,000km",Petrol,1000cc,Manual,Not Certified,Customer,100000
Toyota Land Cruiser 6th (J100) Generation 1999 Amazon 4.2D,PKR 73 lacs,7300000,Rawalpindi,1999,"150,000km",Diesel,4200cc,Automatic,Not Certified,Customer,150000
Suzuki Mehran  2013 VX Euro II,PKR 8.9 lacs,890000,Okara,2013,"52,000km",Petrol,800cc,Manual,Not Certified,Customer,52000
Suzuki Alto  2012 VXR (CNG),PKR 12.5 lacs,1250000,Kohat,2012,"95,000km",Petrol,1000cc,Manual,Not Certified,Customer,95000
Toyota Vitz  2005 F 1.3,PKR 22.25 lacs,2225000,Islamabad,2005,"150,000km",Petrol,1300cc,Automatic,Not Certified,Customer,150000
Daihatsu Mira  2021 L,PKR 33.75 lacs,3375000,Rawalpindi,2021,"34,000km",Petrol,660cc,Automatic,Not Certified,Customer,34000
Mercedes Benz C Class  2018 C180,PKR 1.4 crore,14000000,Lahore,2018,"57,000km",Petrol,1600cc,Automatic,Not Certified,Customer,57000
BMW 7 Series  2024 i7 xDrive50 M Sport,PKR 7.25 crore,72500000,Karachi,2024,150km,Electric,101.0kWh,Automatic,Not Certified,Customer,150
Honda Civic Eagle Eye 2006 EXi,PKR 18.5 lacs,1850000,Rawalpindi,2006,"221,530km",Petrol,1500cc,Manual,Not Certified,Customer,221530
Honda Civic  2018 Oriel 1.8 i-VTEC CVT,PKR 48.5 lacs,4850000,Lahore,2018,"12,345km",Petrol,1800cc,Automatic,Not Certified,Customer,12345
Toyota Corolla  2020 Altis Grande CVT-i 1.8,PKR 59 lacs,5900000,Peshawar,2020,"59,000km",Petrol,1800cc,Automatic,Not Certified,Customer,59000
KIA Sportage  2020 FWD,PKR 60.5 lacs,6050000,Multan,2020,"75,000km",Petrol,2000cc,Automatic,Not Certified,Customer,75000
Nissan Clipper  2019 ,PKR 23.5 lacs,2350000,Lahore,2019,"65,000km",Petrol,598cc,Automatic,Not Certified,Customer,65000
Suzuki Mehran  2003 VX,PKR 4.6 lacs,459999,Rawalpindi,2003,"125,600km",Petrol,800cc,Manual,Not Certified,Customer,125600
Nissan Kix  2011 ,PKR 18.8 lacs,1880000,Karachi,2011,"80,000km",Petrol,660cc,Automatic,Not Certified,Customer,80000
Toyota Corolla  2018 GLi 1.3 VVTi Special Edition,PKR 46 lacs,4600000,Chakwal,2018,"46,000km",Petrol,1300cc,Manual,Not Certified,Customer,46000
Isuzu D-Max  2019 V-Cross Automatic 3.0,PKR 79 lacs,7900000,Karachi,2019,"57,000km",Diesel,3000cc,Automatic,Not Certified,Customer,57000
Toyota Coaster  2001 ,PKR 46 lacs,4600000,Karachi,2001,"254,880km",Diesel,3500cc,Manual,Not Certified,Customer,254880
Changan M9  2020 Base Model 1.0,PKR 17 lacs,1700000,Karachi,2020,"99,000km",Petrol,999cc,Manual,Not Certified,Customer,99000
Honda Civic EG 1995 EL,PKR 5.6 lacs,560000,Karachi,1995,"300,000km",Petrol,1300cc,Manual,Not Certified,Customer,300000
Honda Civic 11th Generation 2022 Oriel,PKR 72.5 lacs,7250000,Vehari,2022,"38,000km",Petrol,1500cc,Automatic,Not Certified,Customer,38000
Suzuki Swift  2018 DLX 1.3 Navigation ,PKR 23.75 lacs,2375000,Karachi,2018,"53,000km",Petrol,1300cc,Manual,Not Certified,Customer,53000
Daihatsu Cuore  2010 CL Eco,PKR 11 lacs,1100000,Multan,2010,"90,000km",Petrol,800cc,Manual,Not Certified,Customer,90000
Daihatsu Charade  1984 CX,PKR 3.9 lacs,390000,Hyderabad,1984,"12,560km",Petrol,1000cc,Manual,Not Certified,Customer,12560
Toyota Passo  2014 ,PKR 24 lacs,2400000,Karachi,2014,"76,800km",Petrol,1000cc,Automatic,Not Certified,Customer,76800
Toyota Corolla  2015 GLi 1.3 VVTi,PKR 33.9 lacs,3390000,Lahore,2015,"130,000km",Petrol,1300cc,Manual,Not Certified,Customer,130000
Toyota Hilux  1995 Double Cab,PKR 24 lacs,2400000,Swatmingora,1995,"150,000km",Diesel,2400cc,Manual,Not Certified,Customer,150000
Suzuki Cultus  2014 EURO II,PKR 15.2 lacs,1520000,Kharian,2014,"69,542km",Petrol,1000cc,Manual,Not Certified,Customer,69542
Toyota Prado  2019 TX 2.7,PKR 2.68 crore,26800000,Karachi,2019,"33,000km",Petrol,2700cc,Automatic,Not Certified,Customer,33000
Nissan Patrol  2013 ,PKR 2.75 crore,27500000,Karachi,2013,"139,000km",Petrol,5600cc,Automatic,Not Certified,Customer,139000
Lexus RX Series  2012 450h,PKR 1.4 crore,14000000,Karachi,2012,"100,000km",Petrol,3500cc,Automatic,Not Certified,Customer,100000
KIA Sportage  2022 Alpha,PKR 71 lacs,7100000,Renalakhurd,2022,"40,000km",Petrol,2000cc,Automatic,Not Certified,Customer,40000
Suzuki Cultus  2022 VXR,PKR 32.5 lacs,3250000,Abbottabad,2022,"55,000km",Petrol,1000cc,Manual,Not Certified,Customer,55000
Honda City 6th Generation 2022 1.5L ASPIRE CVT,PKR 60 lacs,6000000,Karachi,2022,385km,Petrol,1500cc,Automatic,Not Certified,Customer,385
Suzuki Alto  2015 TURBO RS,PKR 27.1 lacs,2710000,TobaTekSingh,2015,"67,000km",Petrol,660cc,Automatic,Not Certified,Customer,67000
Suzuki Mehran  2007 VX,PKR 6.5 lacs,650000,Lahore,2007,"85,051km",Petrol,800cc,Manual,Not Certified,Customer,85051
Suzuki Wagon R  2016 VXL,PKR 20.4 lacs,2039999,Lahore,2016,"101,020km",Petrol,1000cc,Manual,Not Certified,Customer,101020
Honda Civic  2017 Oriel 1.8 i-VTEC CVT,PKR 56 lacs,5600000,Vehari,2017,"39,900km",Petrol,1800cc,Automatic,Not Certified,Customer,39900
Toyota Hilux  1985 Single Cab,PKR 8.75 lacs,875000,Lahore,1985,13km,Diesel,2200cc,Manual,Not Certified,Customer,13
Changan Kaghan XL  2022 ,PKR 25 lacs,2500000,Okara,2022,"49,000km",Petrol,1300cc,Manual,Not Certified,Customer,49000
Suzuki Cultus  2015 EURO II,PKR 16.95 lacs,1695000,Islamabad,2015,"63,500km",Petrol,1000cc,Manual,Not Certified,Customer,63500
Changan Karvaan  2021 Plus,PKR 21 lacs,2100000,Lahore,2021,"85,000km",Petrol,1000cc,Manual,Not Certified,Customer,85000
Daihatsu Cuore  2009 CX Automatic,PKR 8.7 lacs,869999,Karachi,2009,"150,000km",Petrol,800cc,Automatic,Not Certified,Customer,150000
Suzuki Mehran  2018 VXR Euro II,PKR 15.5 lacs,1550000,Islamabad,2018,"56,000km",Petrol,796cc,Manual,Not Certified,Customer,56000
Honda Vezel  2016 Hybrid Z Honda Sensing ,PKR 56 lacs,5600000,Islamabad,2016,"105,000km",Hybrid,1500cc,Automatic,Not Certified,Customer,105000
Suzuki Alto  2024 VXR,PKR 27.75 lacs,2775000,Lahore,2024,900km,Petrol,660cc,Manual,Not Certified,Customer,900
Toyota Corolla Axio  2007 X 1.5,PKR 32.1 lacs,3210000,Rawalpindi,2007,"47,000km",Petrol,1500cc,Automatic,Not Certified,Customer,47000
Toyota Corolla  2018 Altis Grande X CVT-i 1.8 Beige Interior,PKR 53.5 lacs,5350000,Gujranwala,2018,"75,000km",Petrol,1800cc,Automatic,Not Certified,Customer,75000
Honda BR-V  2018 i-VTEC,PKR 41 lacs,4100000,Gujranwala,2018,"80,000km",Petrol,1500cc,Automatic,Not Certified,Customer,80000
Toyota Vitz  2011 F 1.0,PKR 25 lacs,2500000,Gujranwala,2011,"150,000km",Petrol,1000cc,Automatic,Not Certified,Customer,150000
Nissan Roox  2020 S Hybrid,PKR 33 lacs,3300000,Karachi,2020,"29,000km",Hybrid,660cc,Automatic,Not Certified,Customer,29000
Daihatsu Charade  1986 CX,PKR 2.5 lacs,250000,Karachi,1986,"100,000km",Petrol,1000cc,Manual,Not Certified,Customer,100000
Suzuki Carry  2010 ,PKR 7.2 lacs,720000,Islamabad,2010,"40,000km",Petrol,800cc,Manual,Not Certified,Customer,40000
Toyota Corolla 9th (E120) Generation 2007 XLi,PKR 21 lacs,2100000,Jhang,2007,"567,793km",Petrol,1300cc,Manual,Not Certified,Customer,567793
Honda Vezel  2018 Hybrid X,PKR 67.5 lacs,6750000,Islamabad,2018,"143,000km",Petrol,1500cc,Automatic,Not Certified,Customer,143000
Suzuki Bolan  2018 VX Euro II,PKR 14.5 lacs,1450000,Multan,2018,"80,000km",Petrol,800cc,Manual,Not Certified,Customer,80000
Suzuki Cultus  2018 VXR,PKR 23 lacs,2300000,Karachi,2018,"88,000km",Petrol,1000cc,Manual,Not Certified,Customer,88000
Suzuki Swift  2012 DX 1.3,PKR 18 lacs,1800000,Karachi,2012,"103,000km",Petrol,1300cc,Manual,Not Certified,Customer,103000
Suzuki Cultus  2004 VXR,PKR 6.2 lacs,620000,Karachi,2004,"120,152km",Petrol,1000cc,Manual,Not Certified,Customer,120152
Suzuki Potohar  1997 ,PKR 10 lacs,1000000,Kotaddu,1997,"150,000km",Diesel,2000cc,Manual,Not Certified,Customer,150000
Honda Civic  2003 VTi Oriel 1.6,PKR 16.5 lacs,1650000,Lahore,2003,"125,000km",Petrol,1700cc,Manual,Not Certified,Customer,125000
Suzuki Baleno  2005 JXR,PKR 9.1 lacs,910000,Karachi,2005,"123,001km",Petrol,1300cc,Manual,Not Certified,Customer,123001
Toyota Corolla  2011 2.0D,PKR 34.5 lacs,3450000,MirpurAK,2011,"95,000km",Diesel,2000cc,Manual,Not Certified,Customer,95000
Toyota Corolla Axio  2007 X 1.5,PKR 32.5 lacs,3250000,Islamabad,2007,"180,000km",Petrol,1500cc,Automatic,Not Certified,Customer,180000
Honda City 5th (GM2) Generation 2019 1.3 i-VTEC,PKR 39 lacs,3900000,Okara,2019,"102,000km",Petrol,1300cc,Manual,Not Certified,Customer,102000
Toyota Vitz  2017 Hybrid U 1.5,PKR 45.5 lacs,4550000,Karachi,2017,"42,000km",Hybrid,1500cc,Automatic,Not Certified,Customer,42000
Honda N Wgn  2021 G,PKR 37.9 lacs,3790000,Lahore,2021,"59,000km",Petrol,660cc,Automatic,Not Certified,Customer,59000
Honda Civic Reborn 2007 VTi Oriel Prosmatec 1.8 i-VTEC,PKR 18.5 lacs,1850000,Karachi,2007,"219,000km",Petrol,1800cc,Automatic,Not Certified,Customer,219000
Toyota Corolla  1996 GLi 1.6,PKR 14.8 lacs,1480000,Lahore,1996,"70,000km",Petrol,1600cc,Manual,Not Certified,Customer,70000
Suzuki Mehran  2016 VXR Euro II,PKR 10.5 lacs,1050000,Multan,2016,"72,000km",Petrol,800cc,Manual,Not Certified,Customer,72000
Suzuki Mehran  2006 VX (CNG),PKR 10 lacs,1000000,Islamabad,2006,"35,600km",Petrol,800cc,Manual,Not Certified,Customer,35600
Suzuki Mehran  2019 VX Euro II,PKR 14.5 lacs,1450000,Mansehra,2019,"67,000km",Petrol,796cc,Manual,Not Certified,Customer,67000
Toyota Corolla  2018 Altis Automatic 1.6,PKR 46 lacs,4600000,Faisalabad,2018,"62,000km",Petrol,1600cc,Automatic,Not Certified,Customer,62000
Toyota Corolla  2010 Altis SR Cruisetronic 1.8,PKR 25.6 lacs,2560000,Lahore,2010,"210,000km",Petrol,1800cc,Automatic,Not Certified,Customer,210000
Suzuki Mehran  2010 VXR,PKR 7.5 lacs,750000,Islamabad,2010,"10,000km",Petrol,800cc,Manual,Not Certified,Customer,10000
Suzuki Every  2019 ,PKR 23.9 lacs,2390000,Lahore,2019,"81,000km",Petrol,660cc,Automatic,Not Certified,Customer,81000
Honda Accord  2003 CL7,PKR 19 lacs,1900000,Lahore,2003,"85,000km",Petrol,2000cc,Automatic,Not Certified,Customer,85000
Suzuki Jimny  2013 ,PKR 36.5 lacs,3650000,Rawalpindi,2013,"103,000km",Petrol,1300cc,Manual,Not Certified,Customer,103000
Toyota Corolla 9th (E120) Generation 2007 XLi,PKR 14.35 lacs,1435000,Islamabad,2007,"1,111km",Petrol,1300cc,Manual,Not Certified,Customer,1111
Suzuki Mehran  2007 VXR,PKR 7.9 lacs,790000,Islamabad,2007,"30,000km",Petrol,800cc,Manual,Not Certified,Customer,30000
Hyundai Santro  2003 Club,PKR 9 lacs,900000,Islamabad,2003,"100,000km",Petrol,1000cc,Manual,Not Certified,Customer,100000
Honda City  2018 1.3 i-VTEC,PKR 35.5 lacs,3550000,Lahore,2018,"69,500km",Petrol,1300cc,Manual,Not Certified,Customer,69500
Haval Jolion  2023 1.5T,PKR 79 lacs,7900000,ChakShahzad,2023,"17,754km",Petrol,1500cc,Automatic,Not Certified,Customer,17754
Suzuki Alto  2007 GII,PKR 18 lacs,1800000,Multan,2007,"120,000km",Petrol,660cc,Automatic,Not Certified,Customer,120000
Hyundai H1  2017 Automatic,PKR 55.5 lacs,5550000,Lahore,2017,"160,000km",Diesel,2500cc,Automatic,Not Certified,Customer,160000
KIA Picanto  2021 1.0 AT,PKR 31.5 lacs,3150000,Lahore,2021,"15,000km",Petrol,1000cc,Automatic,Not Certified,Customer,15000
Daihatsu Mira  2020 L,PKR 31.9 lacs,3190000,Lahore,2020,"18,000km",Petrol,660cc,Automatic,Not Certified,Customer,18000
Daihatsu Mira  2021 L,PKR 37.25 lacs,3725000,Lahore,2021,"22,000km",Petrol,660cc,Automatic,Not Certified,Customer,22000
Proton Saga  2022 1.3L Ace A/T,PKR 32.9 lacs,3290000,Lahore,2022,"8,049km",Petrol,1300cc,Automatic,Not Certified,Customer,8049
Nissan Note  2022 e-Power S,PKR 69.5 lacs,6950000,Lahore,2022,"20,000km",Hybrid,1200cc,Automatic,Not Certified,Customer,20000
Suzuki Mehran  2012 VXR,PKR 9.75 lacs,975000,Lahore,2012,100km,Petrol,800cc,Manual,Not Certified,Customer,100
Honda Civic Rebirth 2014 VTi Oriel Prosmatec 1.8 i-VTEC,PKR 33.5 lacs,3350000,AbdulHakeem,2014,"88,000km",Petrol,1800cc,Automatic,Not Certified,Customer,88000
Toyota Premio  2007 F 1.5,PKR 38.5 lacs,3850000,Lahore,2007,"88,000km",Petrol,1500cc,Automatic,Not Certified,Customer,88000
Suzuki Alto  2008 GII,PKR 16.45 lacs,1645000,Islamabad,2008,"130,000km",Petrol,660cc,Automatic,Not Certified,Customer,130000
Honda Vezel  2019 Hybrid Z,PKR 75.9 lacs,7590000,Lahore,2019,"94,000km",Hybrid,1500cc,Automatic,Not Certified,Customer,94000
Honda Vezel  2017 Hybrid RS Honda Sensing ,PKR 68.5 lacs,6850000,Lahore,2017,"36,000km",Petrol,1500cc,Automatic,Not Certified,Customer,36000
Toyota Raize  2020 XS,PKR 55.9 lacs,5590000,Lahore,2020,"39,000km",Petrol,1000cc,Automatic,Not Certified,Customer,39000
Honda Civic  2019 Oriel 1.8 i-VTEC CVT,PKR 56 lacs,5600000,SanglaHills,2019,"85,500km",Petrol,1800cc,Automatic,Not Certified,Customer,85500
Suzuki Bolan  2015 VX Euro II,PKR 10 lacs,1000000,Bhakkar,2015,"10,000km",Petrol,800cc,Manual,Not Certified,Customer,10000
Suzuki Alto  2021 L,PKR 34 lacs,3400000,Swabi,2021,"10,000km",Petrol,660cc,Automatic,Not Certified,Customer,10000
Honda Vezel  2019 Hybrid Z,PKR 79 lacs,7900000,Lahore,2019,"50,324km",Hybrid,1500cc,Automatic,Not Certified,Customer,50324
Suzuki Wagon R  2019 VXL,PKR 24 lacs,2400000,Rawalpindi,2019,"70,000km",Petrol,1000cc,Manual,Not Certified,Customer,70000
Suzuki Wagon R  2020 Hybrid FX,PKR 32.5 lacs,3250000,Lahore,2020,"32,516km",Hybrid,660cc,Automatic,Certified,PakWheels,32516
Nissan AD Van  2019 ,PKR 26.5 lacs,2650000,Rawalpindi,2019,"19,000km",Petrol,660cc,Automatic,Not Certified,Customer,19000
Suzuki Mehran  2005 VXR,PKR 6.3 lacs,630000,Sialkot,2005,"14,560km",Petrol,800cc,Manual,Not Certified,Customer,14560
Daihatsu Mira  2017 ,PKR 28.5 lacs,2850000,Karachi,2017,"77,763km",Petrol,660cc,Automatic,Not Certified,Customer,77763
Honda Civic  2006 VTi Prosmatec 1.8 i-VTEC,PKR 18.85 lacs,1885000,Islamabad,2006,"250,000km",Petrol,1800cc,Automatic,Not Certified,Customer,250000
Toyota Prado  2000 TZ 3.0D,PKR 54 lacs,5400000,Lahore,2000,"135,000km",Diesel,3000cc,Automatic,Not Certified,Customer,135000
Toyota Vitz  2010 F 1.0,PKR 20.5 lacs,2050000,Karachi,2010,"135,634km",Petrol,1000cc,Automatic,Certified,PakWheels,135634
Daihatsu Mira  2023 X SA lll,PKR 36.75 lacs,3675000,Peshawar,2023,"1,500km",Petrol,660cc,Automatic,Not Certified,Customer,1500
Prince Pearl  2024 MT,PKR 16.8 lacs,1680000,Islamabad,2024,"5,000km",Petrol,800cc,Manual,Not Certified,Customer,5000
Toyota Passo  2019 Moda G,PKR 39.95 lacs,3995000,Mardan,2019,"39,500km",Petrol,1000cc,Automatic,Not Certified,Customer,39500
KIA Picanto  2023 1.0 AT,PKR 34.25 lacs,3425000,Karachi,2023,"18,000km",Petrol,1000cc,Automatic,Not Certified,Customer,18000
Toyota Corolla  2011 Altis 1.6,PKR 34.5 lacs,3450000,Islamabad,2011,"110,000km",Petrol,1600cc,Manual,Not Certified,Customer,110000
Toyota Corolla  2008 GLi 1.3 VVTi,PKR 23.5 lacs,2350000,Islamabad,2008,"55,000km",Petrol,1300cc,Manual,Not Certified,Customer,55000
Nissan Clipper  2013 DX,PKR 12.5 lacs,1250000,Rawalpindi,2013,"150,000km",Petrol,660cc,Automatic,Not Certified,Customer,150000
Toyota Prado  2017 TX 2.7,PKR 2.2 crore,22000000,Lahore,2017,"84,000km",Petrol,2700cc,Automatic,Not Certified,Customer,84000
Toyota Aqua  2012 G,PKR 33 lacs,3300000,Mardan,2012,150km,Hybrid,1500cc,Automatic,Not Certified,Customer,150
Haval Jolion  2022 Top,PKR 78 lacs,7800000,Islamabad,2022,"48,000km",Petrol,1500cc,Automatic,Not Certified,Customer,48000
Daihatsu Cuore  2007 CX Eco,PKR 10.5 lacs,1050000,Multan,2007,"60,000km",Petrol,800cc,Manual,Not Certified,Customer,60000
Suzuki FX  1988 GA,PKR 4.6 lacs,459999,Rawalpindi,1988,"200,000km",Petrol,800cc,Manual,Not Certified,Customer,200000
Toyota Roomy  2021 XS,PKR 47 lacs,4700000,Lahore,2021,"16,000km",Petrol,996cc,Automatic,Not Certified,Customer,16000
Suzuki Cultus  2019 VXL,PKR 31.8 lacs,3180000,Mirpurkhas,2019,"68,000km",Petrol,1000cc,Manual,Not Certified,Customer,68000
Suzuki Cultus  2014 EURO II,PKR 13.8 lacs,1380000,RahimYarKhan,2014,"100,000km",Petrol,1000cc,Manual,Not Certified,Customer,100000
Toyota Corolla  2013 XLi VVTi,PKR 22.9 lacs,2290000,Lahore,2013,"150,000km",Petrol,1300cc,Manual,Not Certified,Customer,150000
Suzuki Alto  2010 VXR,PKR 9.5 lacs,950000,Karachi,2010,"78,500km",Petrol,1000cc,Manual,Not Certified,Customer,78500
Suzuki Wagon R  2022 VXL,PKR 29.75 lacs,2975000,Layyah,2022,"20,000km",Petrol,1000cc,Manual,Not Certified,Customer,20000
Honda Vezel  2015 Hybrid X L Package,PKR 47.5 lacs,4750000,Peshawar,2015,"92,000km",Hybrid,1500cc,Automatic,Not Certified,Customer,92000
Suzuki Cultus  2006 ,PKR 9 lacs,900000,Lahore,2006,"155,000km",LPG,1000cc,Manual,Not Certified,Customer,155000
Suzuki Mehran  2016 VXR Euro II,PKR 12 lacs,1200000,Lahore,2016,"22,500km",Petrol,800cc,Manual,Not Certified,Customer,22500
FAW Carrier  2016 Standard,PKR 9.18 lacs,918000,Lahore,2016,"60,000km",Petrol,1000cc,Manual,Not Certified,Customer,60000
Toyota Yaris  2021 ATIV CVT 1.3,PKR 40 lacs,4000000,Hyderabad,2021,"80,000km",Petrol,1300cc,Automatic,Not Certified,Customer,80000
Toyota Prado  2002 RX 2.7 (3-Door),PKR 33 lacs,3300000,Islamabad,2002,"200,000km",Diesel,2700cc,Manual,Not Certified,Customer,200000
Honda Civic  2000 EXi,PKR 13 lacs,1300000,Islamabad,2000,"123,456km",Petrol,1500cc,Manual,Not Certified,Customer,123456
Mercedes Benz E Class 4th (W212) Generation 2010 E200,PKR 1.05 crore,10500000,Lahore,2010,"107,000km",Petrol,1800cc,Automatic,Not Certified,Customer,107000
Honda City 5th (GM2) Generation 2010 1.3 i-VTEC,PKR 25.5 lacs,2550000,Khanewal,2010,"60,000km",Petrol,1300cc,Manual,Not Certified,Customer,60000
Suzuki Cultus  2015 ,PKR 16.6 lacs,1660000,MianWali,2015,"80,000km",Petrol,1000cc,Manual,Not Certified,Customer,80000
Toyota Prius  2013 S LED Edition 1.8,PKR 47 lacs,4700000,Mansehra,2013,"118,000km",Hybrid,1800cc,Automatic,Not Certified,Customer,118000
Toyota Corolla  2022 Altis X Automatic 1.6 Special Edition,PKR 63.5 lacs,6350000,Lahore,2022,"28,000km",Petrol,1598cc,Automatic,Not Certified,Customer,28000
Toyota Corolla  2014 XLi VVTi,PKR 26.5 lacs,2650000,Sheikhupura,2014,"185,000km",Petrol,1300cc,Manual,Not Certified,Customer,185000
Toyota Corolla 8th (E110) Generation 1999 XE Limited,PKR 13 lacs,1300000,Faisalabad,1999,"200,000km",Petrol,1300cc,Manual,Not Certified,Customer,200000
Lexus LX Series  2022 LX 600 Ultra Luxury,PKR 13.5 crore,135000000,Karachi,2022,100km,Petrol,3500cc,Automatic,Not Certified,Customer,100
Suzuki Mehran  2018 VXR Euro II,PKR 12.6 lacs,1260000,Islamabad,2018,"12,015km",Petrol,796cc,Manual,Not Certified,Customer,12015
Toyota Corolla  2011 XLi VVTi,PKR 21.75 lacs,2175000,RahimYarKhan,2011,"130,000km",Petrol,1300cc,Manual,Not Certified,Customer,130000
Daihatsu Move  2016 ,PKR 21.5 lacs,2150000,Lahore,2016,"84,000km",Petrol,660cc,Automatic,Not Certified,Customer,84000
Honda City  2001 EXi,PKR 10 lacs,1000000,Karachi,2001,"95,000km",Petrol,1300cc,Manual,Not Certified,Customer,95000
Porsche Cayenne  2012 Hybrid,PKR 1.7 crore,17000000,Wahcantt,2012,"75,800km",Petrol,3000cc,Automatic,Not Certified,Customer,75800
Toyota Vitz  2010 F M Package 1.0,PKR 27.5 lacs,2750000,Lahore,2010,"45,000km",Petrol,1000cc,Automatic,Not Certified,Customer,45000
Toyota Prado  2014 TX L Package 2.7,PKR 1.97 crore,19700000,Rawalpindi,2014,"72,000km",Petrol,2700cc,Automatic,Not Certified,Customer,72000
Toyota Prius  2010 G Touring Selection 1.8,PKR 38.5 lacs,3850000,Gujrat,2010,"183,000km",Hybrid,1800cc,Automatic,Not Certified,Customer,183000
Toyota Premio  2011 X EX Package 1.8,PKR 63 lacs,6300000,Islamabad,2011,"120,000km",Petrol,1800cc,Automatic,Not Certified,Customer,120000
Toyota Corolla  2007 XLi,PKR 15.4 lacs,1540000,Islamabad,2007,"110,000km",Petrol,1300cc,Manual,Not Certified,Customer,110000
Honda N Wgn  2015 C,PKR 23.5 lacs,2350000,Karachi,2015,"85,000km",Petrol,660cc,Automatic,Not Certified,Customer,85000
Porsche Taycan  2022 ,PKR 4.55 crore,45500000,Lahore,2022,100km,Electric,93.4kWh,Automatic,Not Certified,Customer,100
Suzuki Alto  2002 VXR,PKR 5.7 lacs,570000,Rawalpindi,2002,"200,000km",Petrol,1000cc,Manual,Not Certified,Customer,200000
Toyota Corolla  2017 GLi Automatic 1.3 VVTi,PKR 42.5 lacs,4250000,Lahore,2017,"65,000km",Petrol,1300cc,Automatic,Not Certified,Customer,65000
Toyota C-HR  2019 G-LED,PKR 96 lacs,9600000,Karachi,2019,"41,005km",Hybrid,1800cc,Automatic,Certified,Customer,41005
Honda City  2010 1.3 i-VTEC,PKR 26.5 lacs,2650000,Rawalpindi,2010,"145,000km",Petrol,1300cc,Manual,Not Certified,Customer,145000
Toyota Corolla  2009 GLi 1.3 VVTi,PKR 27 lacs,2700000,Rawalpindi,2009,123km,Petrol,1300cc,Manual,Not Certified,Customer,123
Suzuki Mehran  2012 VX,PKR 7.25 lacs,725000,Chunian,2012,"75,000km",Petrol,800cc,Manual,Not Certified,Customer,75000
Toyota Corolla  2018 Altis Automatic 1.6,PKR 46 lacs,4600000,Faisalabad,2018,"61,000km",Petrol,1600cc,Automatic,Not Certified,Customer,61000
Nissan Sunny  1996 ,PKR 3.9 lacs,390000,Wahcantt,1996,"200,000km",Petrol,1300cc,Manual,Not Certified,Customer,200000
Honda Civic  2019 Oriel 1.8 i-VTEC CVT,PKR 60 lacs,6000000,Lahore,2019,"51,000km",Petrol,1800cc,Automatic,Not Certified,Customer,51000
Toyota Corolla Fielder  2020 ,PKR 70 lacs,7000000,Peshawar,2020,"110,000km",Petrol,1500cc,Automatic,Not Certified,Customer,110000
Suzuki Mehran  1992 VX,PKR 5.7 lacs,570000,Lahore,1992,"172,015km",Petrol,800cc,Manual,Not Certified,Customer,172015
Toyota Aqua  2021 Z,PKR 73.75 lacs,7375000,Lahore,2021,"14,800km",Hybrid,1500cc,Automatic,Not Certified,Customer,14800
Suzuki Mehran  2016 VX Euro II,PKR 12.15 lacs,1215000,Islamabad,2016,"75,000km",Petrol,796cc,Manual,Not Certified,Customer,75000
Suzuki Mehran  2003 VXR (CNG),PKR 5.6 lacs,560000,Islamabad,2003,"12,345km",Petrol,800cc,Manual,Not Certified,Customer,12345
Suzuki Mehran  2006 VX,PKR 5.3 lacs,530000,TandoAllahYar,2006,"123,456km",Petrol,800cc,Manual,Not Certified,Customer,123456
