Name,PriceInText,Price,City,Year,Distance,Fuel,HorsePower,Transmission,Certified,ManagedBy,Distance2
Honda Civic  2020 ,PKR 53.5 lacs,5350000,Karachi,2020,"24,500km",Petrol,1800cc,Automatic,Not Certified,Customer,24500
Toyota C-HR  2018 G-LED,PKR 81.5 lacs,8150000,Peshawar,2018,"57,000km",Hybrid,1800cc,Automatic,Not Certified,Customer,57000
Toyota Aqua  2014 S,PKR 38 lacs,3800000,Karachi,2014,"100,000km",Hybrid,1500cc,Automatic,Not Certified,Customer,100000
Honda N One  2013 SS Brown Style Package,PKR 25.5 lacs,2550000,Islamabad,2013,"116,000km",Petrol,660cc,Automatic,Not Certified,Customer,116000
Nissan Clipper  2013 ,PKR 15 lacs,1500000,Karachi,2013,"95,000km",Petrol,660cc,Automatic,Not Certified,Customer,95000
Honda City 6th Generation 2021 1.5L ASPIRE CVT,PKR 46.5 lacs,4650000,Gujranwala,2021,"80,000km",Petrol,1500cc,Automatic,Not Certified,Customer,80000
KIA Sportage  2021 FWD,PKR 67.5 lacs,6750000,Karachi,2021,"20,000km",Petrol,2000cc,Automatic,Not Certified,Customer,20000
Suzuki Alto  2022 VXL AGS,PKR 28 lacs,2800000,Lahore,2022,"53,000km",Petrol,660cc,Automatic,Not Certified,Customer,53000
Toyota Corolla  2012 GLi 1.3 VVTi,PKR 27.75 lacs,2775000,Faisalabad,2012,"142,000km",Petrol,1300cc,Manual,Not Certified,Customer,142000
Honda Civic  2021 Oriel 1.8 i-VTEC CVT,PKR 63.5 lacs,6350000,Karachi,2021,"27,000km",Petrol,1800cc,Automatic,Not Certified,Customer,27000
Suzuki Khyber  1990 ,PKR 4.8 lacs,480000,Rawalpindi,1990,"234,546km",Petrol,1300cc,Manual,Not Certified,Customer,234546
Toyota Vitz  2009 F 1.0,PKR 22.3 lacs,2230000,Lahore,2009,"170,000km",Petrol,1000cc,Automatic,Not Certified,Customer,170000
Toyota Prado  2007 TZ 4.0,PKR 1.05 crore,10500000,Islamabad,2007,"192,000km",Petrol,4000cc,Automatic,Not Certified,Customer,192000
Hyundai Santro  2005 Exec,PKR 9.75 lacs,975000,Lahore,2005,"150,000km",Petrol,1000cc,Manual,Not Certified,Customer,150000
Hyundai Santro  2007 Club,PKR 9.8 lacs,980000,Kasur,2007,"150,000km",Petrol,1000cc,Manual,Not Certified,Customer,150000
Suzuki Alto  2007 VXR,PKR 9.3 lacs,930000,Lahore,2007,"98,500km",Petrol,1000cc,Manual,Not Certified,Customer,98500
Toyota Corolla  2009 GLi 1.3 VVTi,PKR 26.5 lacs,2650000,Islamabad,2009,"195,000km",Petrol,1300cc,Manual,Not Certified,Customer,195000
Toyota Corolla  2012 GLi 1.3 VVTi,PKR 23.5 lacs,2350000,Lahore,2012,"176,000km",Petrol,1300cc,Manual,Not Certified,Customer,176000
Toyota C-HR  2018 G-LED,PKR 87 lacs,8700000,Islamabad,2018,"36,000km",Hybrid,1800cc,Automatic,Not Certified,Customer,36000
Suzuki Wagon R  2017 ,PKR 21.75 lacs,2175000,Karachi,2017,"100,000km",Petrol,1000cc,Manual,Not Certified,Customer,100000
Suzuki Swift  2024 ,PKR 50.4 lacs,5040000,Islamabad,2024,"20,200km",Petrol,1200cc,Automatic,Not Certified,Customer,20200
Suzuki Mehran  2004 VXR,PKR 5.6 lacs,560000,Faisalabad,2004,"54,854km",Petrol,800cc,Manual,Not Certified,Customer,54854
Daihatsu Move  2020 L SA 3,PKR 36 lacs,3600000,Islamabad,2020,"24,000km",Petrol,658cc,Automatic,Not Certified,Customer,24000
Suzuki Mehran  2007 VX (CNG),PKR 8.3 lacs,830000,Islamabad,2007,"22,223km",Petrol,800cc,Manual,Not Certified,Customer,22223
Suzuki Swift  2024 GLX CVT,PKR 53.5 lacs,5350000,Islamabad,2024,980km,Petrol,1200cc,Automatic,Not Certified,Customer,980
Changan Oshan X7  2023 FutureSense,PKR 81 lacs,8100000,Sargodha,2023,"34,000km",Petrol,1500cc,Automatic,Not Certified,Customer,34000
Suzuki Every  2019 Join,PKR 30 lacs,3000000,Karachi,2019,"80,000km",Petrol,660cc,Automatic,Not Certified,Customer,80000
Suzuki Khyber  1997 GA,PKR 3 lacs,300000,Karachi,1997,"50,000km",Petrol,1000cc,Manual,Not Certified,Customer,50000
Daewoo Racer  1992 ,PKR 4.5 lacs,450000,Murree,1992,"111,222km",Petrol,1500cc,Manual,Not Certified,Customer,111222
Suzuki Cultus  2022 VXR,PKR 31 lacs,3100000,Rawalpindi,2022,"97,000km",Petrol,1000cc,Manual,Not Certified,Customer,97000
Toyota Corolla  2010 ,PKR 20.5 lacs,2050000,Karachi,2010,"150,000km",Petrol,1300cc,Manual,Not Certified,Customer,150000
Honda City 5th (GM2) Generation 2011 1.3 i-VTEC,PKR 25 lacs,2500000,Renalakhurd,2011,"130,000km",Petrol,1300cc,Manual,Not Certified,Customer,130000
Suzuki Alto  2004 VXR,PKR 5.5 lacs,550000,Sukkur,2004,"10,000km",Petrol,1000cc,Manual,Not Certified,Customer,10000
Suzuki Mehran  2008 VX,PKR 6.5 lacs,650000,Lahore,2008,"50,000km",Petrol,800cc,Manual,Not Certified,Customer,50000
Suzuki Cultus  2008 ,PKR 9.75 lacs,975000,Rawalpindi,2008,"90,000km",Petrol,1000cc,Manual,Not Certified,Customer,90000
Toyota Corolla  2019 Altis Automatic 1.6,PKR 48 lacs,4800000,Rawalpindi,2019,"190,000km",Petrol,1600cc,Automatic,Not Certified,Customer,190000
Daihatsu Mira  2021 ,PKR 35.8 lacs,3579999,Lahore,2021,"14,000km",Petrol,660cc,Automatic,Not Certified,Customer,14000
Suzuki Mehran  2010 ,PKR 6.5 lacs,650000,Quetta,2010,"39,000km",Petrol,800cc,Manual,Not Certified,Customer,39000
Suzuki FX  1988 GA,PKR 2.65 lacs,265000,Rawalpindi,1988,"20,000km",Petrol,800cc,Manual,Not Certified,Customer,20000
Toyota Corolla  2018 ,PKR 40 lacs,4000000,Karachi,2018,"113,000km",Petrol,1600cc,Automatic,Not Certified,Customer,113000
Suzuki Wagon R  2018 VXL,PKR 21.5 lacs,2150000,Lahore,2018,"164,000km",Petrol,1000cc,Manual,Not Certified,Customer,164000
Toyota Surf  1995 SSR-G 2.7,PKR 28.5 lacs,2850000,Sahiwal,1995,"260,000km",Petrol,2700cc,Automatic,Not Certified,Customer,260000
Toyota Corolla  2009 GLi 1.3 VVTi,PKR 22 lacs,2200000,Vehari,2009,"156,000km",Petrol,1300cc,Manual,Not Certified,Customer,156000
Toyota Corolla  2015 GLi Automatic 1.3 VVTi,PKR 40 lacs,4000000,Lahore,2015,"66,750km",Petrol,1300cc,Automatic,Not Certified,Customer,66750
Honda Civic  1996 EXi Automatic,PKR 10.5 lacs,1050000,Wahcantt,1996,"20,000km",Petrol,1500cc,Automatic,Not Certified,Customer,20000
Suzuki FX  1988 GA,PKR 2 lacs,200000,Mardan,1988,"200,000km",Petrol,800cc,Manual,Not Certified,Customer,200000
Suzuki Mehran  2018 VXR Euro II,PKR 13.7 lacs,1370000,Islamabad,2018,"70,000km",Petrol,796cc,Manual,Not Certified,Customer,70000
Honda Civic  2018 Oriel 1.8 i-VTEC CVT,PKR 48.7 lacs,4870000,Karachi,2018,"87,600km",Petrol,1800cc,Automatic,Not Certified,Customer,87600
Suzuki Mehran  1996 VX,PKR 5.2 lacs,520000,Rawalpindi,1996,"200,000km",Petrol,800cc,Manual,Not Certified,Customer,200000
Suzuki Bolan  2016 VX Euro II,PKR 9.5 lacs,950000,Islamabad,2016,1km,Petrol,800cc,Manual,Not Certified,Customer,1
Daihatsu Rocky  2020 1.0 R TC,PKR 57 lacs,5700000,Islamabad,2020,"30,000km",Petrol,1000cc,Automatic,Not Certified,Customer,30000
Toyota Vitz  2005 B S Edition 1.0,PKR 18.9 lacs,1889999,Peshawar,2005,"80,000km",Petrol,1000cc,Automatic,Not Certified,Customer,80000
Honda Civic Rebirth 2014 VTi Oriel Prosmatec 1.8 i-VTEC,PKR 33.25 lacs,3325000,Karachi,2014,"96,000km",Petrol,1800cc,Automatic,Not Certified,Customer,96000
Suzuki Alto  2009 ,PKR 11.5 lacs,1150000,Mardan,2009,"303,000km",Petrol,1000cc,Manual,Not Certified,Customer,303000
Toyota Corolla  2013 GLi Limited Edition 1.3 VVTi,PKR 28 lacs,2800000,Kharian,2013,"200,000km",Petrol,1300cc,Manual,Not Certified,Customer,200000
Toyota Land Cruiser 6th (J100) Generation 2006 VX Limited 4.2D,PKR 1.08 crore,10800000,Islamabad,2006,"171,000km",Diesel,4200cc,Automatic,Not Certified,Customer,171000
Toyota Corolla 9th (E120) Generation 2005 GLi 1.3,PKR 24.5 lacs,2450000,Dargai,2005,1km,Petrol,1300cc,Manual,Not Certified,Customer,1
Nissan AD Van  2006 ,PKR 16.5 lacs,1650000,Rawalpindi,2006,"230,000km",Petrol,1300cc,Automatic,Not Certified,Customer,230000
Hyundai Tucson  2022 FWD A/T GLS Sport,PKR 78.5 lacs,7850000,Gujranwala,2022,"25,000km",Petrol,2000cc,Automatic,Not Certified,Customer,25000
Suzuki Wagon R  2017 VXL,PKR 20.5 lacs,2050000,Sialkot,2017,"20,000km",Petrol,1000cc,Manual,Not Certified,Customer,20000
Toyota Yaris  2024 ,PKR 49.5 lacs,4950000,Okara,2024,900km,Petrol,1400cc,Manual,Not Certified,Customer,900
Toyota Corolla  2015 Altis Automatic 1.6,PKR 39 lacs,3900000,Rawalpindi,2015,"147,000km",Petrol,1600cc,Automatic,Not Certified,Customer,147000
Honda Civic  2000 ,PKR 13.25 lacs,1325000,Mardan,2000,"123,456km",Petrol,1800cc,Automatic,Not Certified,Customer,123456
Suzuki Alto  2023 VXR,PKR 26.5 lacs,2650000,Sukkur,2023,"16,500km",Petrol,660cc,Manual,Not Certified,Customer,16500
Suzuki Mehran  2017 VXR Euro II,PKR 12.3 lacs,1230000,Bahawalpur,2017,"38,000km",Petrol,800cc,Manual,Not Certified,Customer,38000
Suzuki Wagon R  2019 ,PKR 22.5 lacs,2250000,Faisalabad,2019,"42,000km",Petrol,1000cc,Manual,Not Certified,Customer,42000
Suzuki Mehran  2019 VX Euro II Limited Edition,PKR 14 lacs,1400000,Karachi,2019,"66,000km",Petrol,796cc,Manual,Not Certified,Customer,66000
Suzuki Swift  2011 DLX 1.3,PKR 18 lacs,1800000,Lahore,2011,"151,228km",Petrol,1300cc,Manual,Not Certified,PakWheels,151228
Honda City 6th Generation 2022 1.2L M/T,PKR 45 lacs,4500000,Lahore,2022,"16,217km",Petrol,1200cc,Manual,Not Certified,Customer,16217
Suzuki Baleno  2002 ,PKR 7.25 lacs,725000,Hyderabad,2002,"100,000km",Petrol,1300cc,Manual,Not Certified,Customer,100000
Honda Civic  2022 RS,PKR 87 lacs,8700000,Multan,2022,"55,000km",Petrol,1500cc,Automatic,Not Certified,Customer,55000
Audi e-tron GT  2022 Standard,PKR 3.9 crore,39000000,Islamabad,2022,"23,000km",Electric,93.0kWh,Automatic,Not Certified,Customer,23000
Suzuki Cultus  2005 VXR,PKR 8.25 lacs,825000,Lahore,2005,"40,000km",Petrol,1000cc,Manual,Not Certified,Customer,40000
Suzuki Alto  2022 VXR,PKR 25.6 lacs,2560000,Islamabad,2022,"40,000km",Petrol,660cc,Manual,Not Certified,Customer,40000
Toyota Raize  2021 Z,PKR 60.75 lacs,6075000,Karachi,2021,"36,500km",Petrol,1000cc,Automatic,Not Certified,Customer,36500
Honda Vezel  2015 Hybrid Z Style Edition,PKR 50 lacs,5000000,Islamabad,2015,"160,000km",Petrol,1500cc,Automatic,Not Certified,Customer,160000
Toyota Hilux  2020 Revo V Automatic 2.8,PKR 1.08 crore,10800000,Karachi,2020,"79,000km",Diesel,2800cc,Automatic,Not Certified,Customer,79000
Suzuki Cultus  2014 EURO II,PKR 13.5 lacs,1350000,Attock,2014,"900,000km",Petrol,1000cc,Manual,Not Certified,Customer,900000
Toyota Corolla Axio  2015 Hybrid 1.5,PKR 48.7 lacs,4870000,Peshawar,2015,"110,000km",Hybrid,1500cc,Automatic,Not Certified,Customer,110000
Haval Jolion  2022 Top,PKR 77 lacs,7700000,Lahore,2022,"40,000km",Petrol,1500cc,Automatic,Not Certified,Customer,40000
Honda Civic  1997 VTi Automatic 1.6,PKR 9.5 lacs,950000,Islamabad,1997,"200,000km",Petrol,1600cc,Automatic,Not Certified,Customer,200000
Honda Civic  2016 Oriel 1.8 i-VTEC CVT,PKR 46.5 lacs,4650000,Rawalpindi,2016,"124,485km",Petrol,1800cc,Automatic,Not Certified,Customer,124485
Suzuki Alto  2021 VXR,PKR 24.25 lacs,2425000,Bahawalnagar,2021,"55,000km",Petrol,660cc,Manual,Not Certified,Customer,55000
Lexus LS Series  2008 ,PKR 1.65 crore,16500000,Islamabad,2008,"129,000km",Petrol,4600cc,Automatic,Not Certified,Customer,129000
United Bravo  2019 Base Grade ,PKR 9.5 lacs,950000,Layyah,2019,"70,050km",Petrol,800cc,Manual,Not Certified,Customer,70050
Toyota Corolla  2018 Altis Automatic 1.6,PKR 44.8 lacs,4480000,Gujranwala,2018,"140,000km",Petrol,1600cc,Automatic,Not Certified,Customer,140000
Honda Accord  1989 ,PKR 8.25 lacs,825000,Karachi,1989,"100,000km",Petrol,1600cc,Manual,Not Certified,Customer,100000
Changan Karvaan  2022 Plus,PKR 26 lacs,2600000,Lahore,2022,"22,500km",Petrol,1200cc,Manual,Not Certified,Customer,22500
Honda N Wgn  2021 G,PKR 39 lacs,3900000,Sialkot,2021,"54,000km",Petrol,660cc,Automatic,Not Certified,Customer,54000
Daihatsu Mira  2021 L,PKR 36.25 lacs,3625000,Karachi,2021,"21,000km",Petrol,660cc,Automatic,Not Certified,Customer,21000
Toyota Corolla  2017 GLi Automatic 1.3 VVTi,PKR 40.2 lacs,4020000,Karachi,2017,"79,000km",Petrol,1300cc,Automatic,Not Certified,Customer,79000
Suzuki Khyber  1997 GA,PKR 3.25 lacs,325000,Karachi,1997,"190,000km",Petrol,1000cc,Manual,Not Certified,Customer,190000
Toyota Prius  2019 A Premium,PKR 1 crore,10000000,Karachi,2019,"64,000km",Hybrid,1800cc,Automatic,Not Certified,Customer,64000
Toyota C-HR  2019 G-LED,PKR 94 lacs,9400000,Karachi,2019,"67,500km",Hybrid,1800cc,Automatic,Not Certified,Customer,67500
Subaru Pleo  2018 ,PKR 27.5 lacs,2750000,Lahore,2018,"97,000km",Petrol,660cc,Automatic,Not Certified,Customer,97000
Honda BR-V  2018 i-VTEC S,PKR 42.5 lacs,4250000,Lahore,2018,"68,012km",Petrol,1500cc,Automatic,Not Certified,PakWheels,68012
Toyota Hilux  2022 Revo V Automatic 2.8,PKR 1.26 crore,12600000,Islamabad,2022,"63,000km",Diesel,2800cc,Automatic,Not Certified,Customer,63000
Honda City 6th Generation 2021 1.5L ASPIRE CVT,PKR 47.5 lacs,4750000,Sialkot,2021,"34,000km",Petrol,1500cc,Automatic,Not Certified,Customer,34000
Honda City  2012 Aspire 1.3 i-VTEC,PKR 28.9 lacs,2890000,Sahiwal,2012,"100,000km",Petrol,1300cc,Manual,Not Certified,Customer,100000
Suzuki Cultus  2018 VXR,PKR 23.75 lacs,2375000,Peshawar,2018,"160,000km",Petrol,1000cc,Manual,Not Certified,Customer,160000
Toyota Corolla  2009 GLi 1.3 VVTi,PKR 25.5 lacs,2550000,Sargodha,2009,"95,000km",Petrol,1300cc,Manual,Not Certified,Customer,95000
Toyota Corolla  2014 GLi Automatic Limited Edition 1.6 VVTi,PKR 35.5 lacs,3550000,Rawalpindi,2014,"114,000km",Petrol,1600cc,Automatic,Not Certified,Customer,114000
Daihatsu Cuore  2011 CX Eco,PKR 9.75 lacs,975000,HujraShahMukeem,2011,"90,000km",Petrol,800cc,Manual,Not Certified,Customer,90000
Toyota Fortuner  2022 2.8 Sigma 4,PKR 1.75 crore,17500000,Islamabad,2022,"42,000km",Diesel,2800cc,Automatic,Not Certified,Customer,42000
KIA Sportage  2022 Alpha,PKR 65 lacs,6500000,Lahore,2022,"50,000km",Petrol,2000cc,Automatic,Not Certified,Customer,50000
Toyota C-HR  2019 G-LED,PKR 89.5 lacs,8950000,Karachi,2019,"56,800km",Hybrid,1800cc,Automatic,Not Certified,Customer,56800
Toyota Prius  2012 S LED Edition 1.8,PKR 42 lacs,4200000,Karachi,2012,"130,000km",Hybrid,1800cc,Automatic,Not Certified,Customer,130000
Suzuki Khyber  1996 ,PKR 5.5 lacs,550000,Kohat,1996,"20,000km",Petrol,660cc,Manual,Not Certified,Customer,20000
Suzuki Mehran  2016 VXR Euro II,PKR 13.4 lacs,1340000,Islamabad,2016,"78,000km",Petrol,800cc,Manual,Not Certified,Customer,78000
Toyota Vitz  2013 F 1.0,PKR 25.5 lacs,2550000,Karachi,2013,"128,000km",Petrol,1000cc,Automatic,Not Certified,Customer,128000
Toyota Prius  2015 S 1.8,PKR 54.5 lacs,5450000,Islamabad,2015,"140,000km",Hybrid,1800cc,Automatic,Not Certified,Customer,140000
Suzuki Alto  2022 ,PKR 24.25 lacs,2425000,Karachi,2022,"54,000km",Petrol,660cc,Manual,Not Certified,Customer,54000
Toyota Corolla  2019 Altis Grande CVT-i 1.8,PKR 61 lacs,6100000,Gujranwala,2019,"49,000km",Petrol,1800cc,Automatic,Not Certified,Customer,49000
Mercedes Benz C Class  2001 C180,PKR 24 lacs,2400000,Islamabad,2001,"122,333km",Petrol,2000cc,Automatic,Not Certified,Customer,122333
Toyota Raize  2021 Z,PKR 62.75 lacs,6275000,Karachi,2021,"83,000km",Petrol,1000cc,Automatic,Not Certified,Customer,83000
Nissan Dayz  2021 ,PKR 34.7 lacs,3470000,Karachi,2021,"25,000km",Petrol,660cc,Automatic,Not Certified,Customer,25000
Toyota Corolla  2011 GLi 1.3 VVTi,PKR 22 lacs,2200000,Quetta,2011,"116,370km",Petrol,1300cc,Manual,Not Certified,Customer,116370
Daihatsu Mira  2007 ,PKR 15.5 lacs,1550000,Lahore,2007,"130,000km",Petrol,660cc,Automatic,Not Certified,Customer,130000
Suzuki Alto  2019 VXR,PKR 21.25 lacs,2125000,Lahore,2019,"75,000km",Petrol,660cc,Manual,Not Certified,Customer,75000
Suzuki Mehran  1992 VX (CNG),PKR 3.6 lacs,360000,Abbottabad,1992,"200,000km",Petrol,800cc,Manual,Not Certified,Customer,200000
Honda N Wgn  2014 ,PKR 23.25 lacs,2325000,Lahore,2014,"100,000km",Petrol,660cc,Automatic,Not Certified,Customer,100000
Toyota Prado  1997 ,PKR 39 lacs,3900000,Lahore,1997,"100,000km",Diesel,3000cc,Automatic,Not Certified,Customer,100000
Toyota Corolla  1986 DX Saloon,PKR 5.75 lacs,575000,Karachi,1986,"278,609km",Petrol,1300cc,Manual,Not Certified,Customer,278609
Hyundai Santro  2005 Club,PKR 10.25 lacs,1025000,Lahore,2005,"300,000km",Petrol,1000cc,Manual,Not Certified,Customer,300000
Honda City  2005 i-DSI Vario,PKR 16 lacs,1600000,Karachi,2005,"170,000km",Petrol,1300cc,Automatic,Not Certified,Customer,170000
Suzuki Bolan  2013 VX Euro II,PKR 10.9 lacs,1090000,Lahore,2013,"88,000km",Petrol,800cc,Manual,Not Certified,Customer,88000
Suzuki Mehran  1991 VX,PKR 4.1 lacs,409999,Quetta,1991,120km,Petrol,800cc,Manual,Not Certified,Customer,120
Suzuki Every  2012 ,PKR 16.25 lacs,1625000,Lahore,2012,"80,008km",Petrol,660cc,Automatic,Not Certified,Customer,80008
Hyundai Tucson  2023 FWD A/T GLS Sport,PKR 75 lacs,7500000,Allahabad,2023,"16,800km",Petrol,2000cc,Automatic,Not Certified,Customer,16800
Changan Alsvin  2021 1.5L DCT Lumiere,PKR 39.5 lacs,3950000,Lahore,2021,"32,808km",Petrol,1500cc,Automatic,Not Certified,PakWheels,32808
KIA Picanto  2022 1.0 MT,PKR 32 lacs,3200000,Depalpur,2022,"18,000km",Petrol,1000cc,Manual,Not Certified,Customer,18000
Suzuki Cultus  2022 VXR,PKR 33.5 lacs,3350000,Bhera,2022,"40,000km",Petrol,1000cc,Manual,Not Certified,Customer,40000
Suzuki Khyber  1998 ,PKR 4.25 lacs,425000,Rawalpindi,1998,"1,000km",Petrol,1000cc,Manual,Not Certified,Customer,1000
Haval H6  2023 HEV,PKR 1.18 crore,11800000,Lahore,2023,"19,000km",Hybrid,1500cc,Automatic,Not Certified,Customer,19000
Daihatsu Mira  2016 ES,PKR 24.25 lacs,2425000,Arifwala,2016,"98,000km",Petrol,660cc,Automatic,Not Certified,Customer,98000
Nissan Juke  2013 15RX Type V,PKR 38 lacs,3800000,Multan,2013,"150,000km",Petrol,1500cc,Automatic,Not Certified,Customer,150000
Toyota Corolla  2014 Altis Automatic 1.6,PKR 35 lacs,3500000,Pakpattansharif,2014,"163,000km",Petrol,1600cc,Automatic,Not Certified,Customer,163000
Suzuki Mehran  2006 VXR,PKR 7.6 lacs,760000,Rawalpindi,2006,"58,000km",Petrol,800cc,Manual,Not Certified,Customer,58000
Toyota C-HR  2019 G-LED,PKR 86.5 lacs,8650000,Karachi,2019,"583,700km",Hybrid,1800cc,Automatic,Not Certified,Customer,583700
Suzuki Mehran  2017 VX Euro II,PKR 12 lacs,1200000,Islamabad,2017,"30,000km",Petrol,800cc,Manual,Not Certified,Customer,30000
Changan Karvaan  2019 ,PKR 17.5 lacs,1750000,Islamabad,2019,"90,000km",Petrol,1000cc,Manual,Not Certified,Customer,90000
Suzuki Margalla  1996 GL Plus,PKR 6.6 lacs,660000,Karachi,1996,"18,925km",Petrol,1300cc,Manual,Not Certified,Customer,18925
Suzuki Cultus  2021 VXL,PKR 34.5 lacs,3450000,Islamabad,2021,"54,500km",Petrol,1000cc,Manual,Not Certified,Customer,54500
Suzuki Every Wagon  2018 ,PKR 23 lacs,2300000,Kotradhakishan,2018,"106,000km",Petrol,660cc,Automatic,Not Certified,Customer,106000
Suzuki Swift  2022 ,PKR 41.5 lacs,4150000,Nawabshah,2022,700km,Petrol,1200cc,Manual,Not Certified,Customer,700
Honda Civic  2018 Oriel 1.8 i-VTEC CVT,PKR 57 lacs,5700000,Lahore,2018,"56,000km",Petrol,1800cc,Automatic,Not Certified,Customer,56000
Honda City  2010 1.3 i-VTEC,PKR 27.9 lacs,2790000,Rawalpindi,2010,"91,205km",Petrol,1300cc,Manual,Not Certified,Customer,91205
Hyundai Santro  2004 Club,PKR 8.9 lacs,890000,Lahore,2004,"100,000km",Petrol,1000cc,Manual,Not Certified,Customer,100000
Toyota Mark X  2005 300G,PKR 43 lacs,4300000,Islamabad,2005,"150,000km",Petrol,3000cc,Automatic,Not Certified,Customer,150000
Honda Civic Rebirth 2015 VTi Prosmatec 1.8 i-VTEC,PKR 33 lacs,3300000,Karachi,2015,"69,000km",Petrol,1800cc,Automatic,Not Certified,Customer,69000
Toyota Corolla Axio  2007 Luxel Alpha Edition 1.8,PKR 32.8 lacs,3279999,Quetta,2007,"130,000km",Petrol,1800cc,Automatic,Not Certified,Customer,130000
Honda Civic  2018 Oriel 1.8 i-VTEC CVT,PKR 54 lacs,5400000,Lahore,2018,"88,000km",Petrol,1800cc,Automatic,Not Certified,Customer,88000
Suzuki Cultus  2021 VXL,PKR 31.5 lacs,3150000,Lahore,2021,"86,685km",Petrol,1000cc,Manual,Not Certified,PakWheels,86685
BMW 5 Series 6th (F10) Generation 2012 520d,PKR 1.3 crore,13000000,Nowsheracantt,2012,"135,000km",Diesel,2000cc,Automatic,Not Certified,Customer,135000
Toyota Prius  2006 S Standard Package 1.5,PKR 24.5 lacs,2450000,Karachi,2006,"150,000km",Hybrid,1500cc,Automatic,Not Certified,Customer,150000
Honda Fit  2014 1.5 Hybrid Smart Selection,PKR 39 lacs,3900000,Islamabad,2014,"145,000km",Hybrid,1500cc,Automatic,Not Certified,Customer,145000
Haval Jolion  2024 HEV,PKR 94 lacs,9400000,Karachi,2024,15km,Hybrid,1500cc,Automatic,Not Certified,Customer,15
KIA Sportage  2021 FWD,PKR 67.8 lacs,6780000,Multan,2021,"80,000km",Petrol,2000cc,Automatic,Not Certified,Customer,80000
Honda City 5th (GM2) Generation 2018 1.3 i-VTEC,PKR 35 lacs,3500000,Daska,2018,"35,000km",Petrol,1300cc,Manual,Not Certified,Customer,35000
Suzuki Mehran  2017 VXR Euro II,PKR 15.5 lacs,1550000,Islamabad,2017,"90,000km",Petrol,796cc,Manual,Not Certified,Customer,90000
Suzuki Mehran  2010 VXR,PKR 10 lacs,1000000,Rawalpindi,2010,18km,Petrol,800cc,Manual,Not Certified,Customer,18
Suzuki Mehran  2004 VX,PKR 7.3 lacs,730000,Rawalpindi,2004,"855,665km",Petrol,800cc,Manual,Not Certified,Customer,855665
Suzuki Bolan  2020 VX Euro II,PKR 15.3 lacs,1530000,Lahore,2020,"65,000km",Petrol,800cc,Manual,Not Certified,Customer,65000
Suzuki Cultus  2007 VXR,PKR 10 lacs,1000000,Gujrat,2007,"75,000km",Petrol,1000cc,Manual,Not Certified,Customer,75000
Toyota Hilux  2002 Tiger,PKR 35 lacs,3500000,Islamabad,2002,"184,500km",Diesel,3000cc,Automatic,Not Certified,Customer,184500
Honda City  2015 Aspire Prosmatec 1.5 i-VTEC,PKR 32.7 lacs,3270000,Lahore,2015,"140,000km",Petrol,1500cc,Automatic,Not Certified,Customer,140000
Suzuki Mehran  2017 VX Euro II,PKR 11.8 lacs,1180000,Multan,2017,"50,000km",Petrol,796cc,Manual,Not Certified,Customer,50000
Daihatsu Cuore  2004 CX Ecomatic,PKR 8.65 lacs,865000,Lahore,2004,"200,000km",Petrol,800cc,Automatic,Not Certified,Customer,200000
Toyota Corolla  2010 XLi VVTi,PKR 22 lacs,2200000,Rawalpindi,2010,"276,738km",Petrol,1300cc,Manual,Not Certified,Customer,276738
Suzuki Swift  2014 DLX 1.3,PKR 17.3 lacs,1730000,Karachi,2014,"67,000km",Petrol,1300cc,Manual,Not Certified,Customer,67000
Toyota Surf  1998 SSR-G 3.4,PKR 43 lacs,4300000,Karachi,1998,"190,000km",Petrol,3400cc,Automatic,Not Certified,Customer,190000
Honda City  2018 Aspire Prosmatec 1.5 i-VTEC,PKR 38.55 lacs,3854999,Chichawatni,2018,"90,000km",Petrol,1500cc,Automatic,Not Certified,Customer,90000
Toyota Corolla  2021 Altis Grande X CVT-i 1.8 Black Interior,PKR 66.5 lacs,6650000,Rawalpindi,2021,"33,000km",Petrol,1800cc,Automatic,Not Certified,Customer,33000
Suzuki Swift  2011 DLX 1.3,PKR 17.4 lacs,1739999,Rawalpindi,2011,"300,000km",Petrol,1300cc,Manual,Not Certified,Customer,300000
Toyota Prius  2006 G 1.5,PKR 26.75 lacs,2675000,Islamabad,2006,"102,800km",Hybrid,1500cc,Automatic,Not Certified,Customer,102800
Suzuki Baleno  2006 ,PKR 18 lacs,1800000,Lahore,2006,"102,000km",Petrol,1300cc,Manual,Not Certified,Customer,102000
Honda Vezel  2016 Hybrid Z,PKR 58.5 lacs,5850000,Islamabad,2016,"114,545km",Hybrid,1500cc,Automatic,Not Certified,Customer,114545
Honda Civic 11th Generation 2023 Oriel,PKR 81.75 lacs,8175000,Islamabad,2023,"38,000km",Petrol,1500cc,Automatic,Not Certified,Customer,38000
Suzuki Spacia  2015 ,PKR 22.8 lacs,2280000,Islamabad,2015,"163,000km",Petrol,660cc,Automatic,Not Certified,Customer,163000
Honda N Wgn  2022 Custom,PKR 35.75 lacs,3575000,Lahore,2022,"19,000km",Petrol,660cc,Automatic,Not Certified,Customer,19000
Honda Civic 11th Generation 2023 Oriel,PKR 85 lacs,8500000,Islamabad,2023,500km,Petrol,1500cc,Automatic,Not Certified,Customer,500
