Car_Name,Present_Price,Selling_Price,City,Year,Kms_Driven,Fuel_Type,HorsePower,Transmission,Certified,Seller_Type,Distance2
Daihatsu Charade  1988 GT-XX,475000.0,475000,Karachi,1988,100000.0,Petrol,1000cc,Manual,Not Certified,Customer,100000
Daihatsu Charade  1988 GT-ti,640000.0,640000,Islamabad,1988,150000.0,Petrol,1300cc,Manual,Not Certified,Customer,150000
Daihatsu Charade  1989 ,650000.0,650000,Multan,1989,100000.0,Petrol,1000cc,Automatic,Not Certified,Customer,100000
Daihatsu Charade  1989 CX,600000.0,600000,Lahore,1989,50000.0,Petrol,1000cc,Manual,Not Certified,Customer,50000
Daihatsu Charade  1989 GT-XX,350000.0,350000,Karachi,1989,100000.0,Petrol,1000cc,Manual,Not Certified,Customer,100000
Daihatsu Charade  1989 GT-ti,330000.0,330000,Karachi,1989,100000.0,Petrol,1000cc,Manual,Not Certified,Customer,100000
Daihatsu Charade  1990 CX,450000.0,450000,Lahore,1990,80000.0,Petrol,1000cc,Manual,Not Certified,Customer,80000
Daihatsu Charade  1994 ,350000.0,350000,Islamabad,1994,100000.0,Petrol,1000cc,Manual,Not Certified,Customer,100000
Daihatsu Charade  1995 ,500000.0,500000,Charsadda,1995,90000.0,Petrol,1300cc,Automatic,Not Certified,Customer,90000
Daihatsu Charade  1997 ,250000.0,250000,Karachi,1997,163582.0,Petrol,1000cc,Manual,Not Certified,Customer,163582
Daihatsu Charade  1998 ,380000.0,380000,Islamabad,1998,100000.0,Petrol,1500cc,Manual,Not Certified,Customer,100000
Daihatsu Charmant  1978 ,600000.0,600000,Karachi,1978,45000.0,Petrol,1400cc,Manual,Not Certified,Customer,45000
Daihatsu Coo  2006 CX,3000000.0,3000000,Lahore,2006,220000.0,Petrol,1500cc,Automatic,Not Certified,Customer,220000
Daihatsu Copen  2002 Tan Leather Edition,1910000.0,1910000,Islamabad,2002,94000.0,Petrol,660cc,Automatic,Not Certified,Customer,94000
Daihatsu Copen  2007 Ultimate Edition S,2350000.0,2350000,Islamabad,2007,80000.0,Petrol,660cc,Automatic,Not Certified,Customer,80000
Daihatsu Copen  2008 ,2000000.0,2000000,Islamabad,2008,75000.0,Petrol,660cc,Manual,Not Certified,Customer,75000
Daihatsu Copen  2009 Leather Package,1950000.0,1950000,Lahore,2009,60000.0,Petrol,660cc,Automatic,Not Certified,Customer,60000
Daihatsu Copen  2014 Robe,3080000.0,3080000,Lahore,2014,45000.0,Petrol,660cc,Manual,Not Certified,Customer,45000
Daihatsu Copen  2014 Robe S,3400000.0,3400000,Rawalpindi,2014,59000.0,Petrol,660cc,Automatic,Not Certified,Customer,59000
Daihatsu Copen  2015 ,3250000.0,3250000,Hyderabad,2015,56000.0,Petrol,660cc,Automatic,Not Certified,Customer,56000
Daihatsu Copen  2015 Robe S,3950000.0,3950000,Lahore,2015,65000.0,Petrol,660cc,Automatic,Not Certified,Customer,65000
Daihatsu Copen  2015 X-Play,3600000.0,3600000,Lahore,2015,60000.0,Petrol,660cc,Automatic,Not Certified,Customer,60000
Daihatsu Copen  2016 Cero,3350000.0,3350000,Lahore,2016,30000.0,Petrol,660cc,Automatic,Not Certified,Customer,30000
Daihatsu Copen  2017 Cero,4200000.0,4200000,Islamabad,2017,60000.0,Petrol,660cc,Automatic,Not Certified,Customer,60000
Daihatsu Copen  2018 Robe S,4900000.0,4900000,Karachi,2018,15000.0,Petrol,660cc,Automatic,Not Certified,Customer,15000
Daihatsu Copen  2019 X-Play,3900000.0,3900000,Sialkot,2019,33000.0,Petrol,660cc,Automatic,Not Certified,Customer,33000
Daihatsu Copen  2020 ,5800000.0,5800000,Islamabad,2020,17000.0,Petrol,660cc,Automatic,Not Certified,Customer,17000
Daihatsu Copen  2020 Robe S,4950000.0,4950000,Islamabad,2020,15000.0,Petrol,660cc,Automatic,Not Certified,Customer,15000
Daihatsu Copen  2020 X-Play,5500000.0,5500000,Islamabad,2020,13200.0,Petrol,660cc,Automatic,Not Certified,Customer,13200
Daihatsu Copen  2021 ,6575000.0,6575000,Karachi,2021,150.0,Petrol,660cc,Automatic,Not Certified,Customer,150
Daihatsu Copen  2021 Cero,5500000.0,5500000,Multan,2021,27000.0,Petrol,660cc,Automatic,Not Certified,Customer,27000
Daihatsu Copen  2021 Robe S,5690000.0,5690000,Karachi,2021,88000.0,Petrol,660cc,Automatic,Not Certified,Customer,88000
Daihatsu Copen  2022 Cero,4600000.0,4600000,Lahore,2022,15000.0,Petrol,660cc,Automatic,Not Certified,Customer,15000
Daihatsu Copen  2022 Robe S,5500000.0,5500000,Karachi,2022,18000.0,Petrol,660cc,Automatic,Not Certified,Customer,18000
Daihatsu Copen  2023 Robe S,5550000.0,5550000,Faisalabad,2023,2300.0,Petrol,660cc,Automatic,Not Certified,Customer,2300
Daihatsu Cuore  1993 ,660000.0,660000,Karachi,1993,100000.0,Petrol,660cc,Automatic,Not Certified,Customer,100000
Daihatsu Cuore  1994 ,723000.0,723000,Karachi,1994,230000.0,Petrol,800cc,Automatic,Not Certified,Customer,230000
Daihatsu Cuore  1996 ,950000.0,950000,Lahore,1996,100000.0,Petrol,660cc,Automatic,Not Certified,Customer,100000
Daihatsu Cuore  2000 ,819999.9999999999,819999,Rawat,2000,200000.0,Petrol,800cc,Manual,Not Certified,Customer,200000
Daihatsu Cuore  2000 CL,650000.0,650000,Mardan,2000,450000.0,Petrol,800cc,Manual,Not Certified,Customer,450000
Daihatsu Cuore  2000 CX,850000.0,850000,Rawalpindi,2000,120000.0,Petrol,800cc,Manual,Not Certified,Customer,120000
Daihatsu Cuore  2000 CX Automatic,1250000.0,1250000,Lahore,2000,198.0,Petrol,800cc,Automatic,Not Certified,Customer,198
Daihatsu Cuore  2000 CX Eco,680000.0,680000,Rawalpindi,2000,500000.0,Petrol,800cc,Manual,Not Certified,Customer,500000
Daihatsu Cuore  2001 ,600000.0,600000,Bahawalpur,2001,100000.0,Petrol,800cc,Manual,Not Certified,Customer,100000
Daihatsu Cuore  2001 CL,920000.0,919999,Karachi,2001,123.0,Petrol,800cc,Manual,Not Certified,Customer,123
Daihatsu Cuore  2001 CL Eco,700000.0,700000,Lahore,2001,900.0,Petrol,800cc,Manual,Not Certified,Customer,900
Daihatsu Cuore  2001 CX,725000.0,725000,Lahore,2001,197000.0,Petrol,800cc,Manual,Not Certified,Customer,197000
Daihatsu Cuore  2001 CX Eco,810000.0,810000,Lahore,2001,190000.0,Petrol,800cc,Manual,Not Certified,Customer,190000
Daihatsu Cuore  2002 ,680000.0,680000,Islamabad,2002,180000.0,Petrol,1000cc,Manual,Not Certified,Customer,180000
Daihatsu Cuore  2002 CL,725000.0,725000,Islamabad,2002,193000.0,Petrol,800cc,Manual,Not Certified,Customer,193000
Daihatsu Cuore  2002 CL Eco,800000.0,800000,Islamabad,2002,9000.0,Petrol,800cc,Manual,Not Certified,Customer,9000
Daihatsu Cuore  2002 CX,795000.0,795000,Faisalabad,2002,125000.0,Petrol,800cc,Manual,Not Certified,Customer,125000
Daihatsu Cuore  2002 CX Automatic,729000.0,729000,Abbottabad,2002,187000.0,Petrol,800cc,Automatic,Not Certified,Customer,187000
Daihatsu Cuore  2002 CX Eco,670000.0,670000,Rawalpindi,2002,960000.0,Petrol,800cc,Manual,Not Certified,Customer,960000
Daihatsu Cuore  2002 CX Ecomatic,1095000.0,1095000,Rawalpindi,2002,80000.0,Petrol,800cc,Automatic,Not Certified,Customer,80000
Daihatsu Cuore  2003 ,890000.0,890000,Wahcantt,2003,293000.0,Petrol,800cc,Automatic,Not Certified,Customer,293000
Daihatsu Cuore  2003 CL,900000.0,900000,Rawalpindi,2003,170845.0,Petrol,800cc,Manual,Not Certified,PakWheels,170845
Daihatsu Cuore  2003 CX,1050000.0,1050000,Lahore,2003,168550.0,Petrol,800cc,Manual,Not Certified,Customer,168550
Daihatsu Cuore  2003 CX Automatic,1200000.0,1200000,Lahore,2003,1.0,Petrol,800cc,Automatic,Not Certified,Customer,1
Daihatsu Cuore  2003 CX Eco,1300000.0,1300000,Lahore,2003,300000.0,Petrol,800cc,Manual,Not Certified,Customer,300000
Daihatsu Cuore  2004 ,1050000.0,1050000,RahimYarKhan,2004,167000.0,Petrol,800cc,Manual,Not Certified,Customer,167000
Daihatsu Cuore  2004 CL,970000.0,969999,Attock,2004,100000.0,Petrol,800cc,Manual,Not Certified,Customer,100000
Daihatsu Cuore  2004 CL Eco,819999.9999999999,819999,Rawalpindi,2004,38000.0,Petrol,800cc,Manual,Not Certified,Customer,38000
Daihatsu Cuore  2004 CX,750000.0,750000,Lahore,2004,144805.0,Petrol,800cc,Manual,Not Certified,Customer,144805
Daihatsu Cuore  2004 CX Automatic,1050000.0,1050000,Karachi,2004,108000.0,Petrol,800cc,Automatic,Not Certified,Customer,108000
Daihatsu Cuore  2004 CX Eco,1100000.0,1100000,Islamabad,2004,128868.0,Petrol,800cc,Manual,Not Certified,Customer,128868
Daihatsu Cuore  2004 CX Ecomatic,1125000.0,1125000,Islamabad,2004,124000.0,Petrol,800cc,Automatic,Not Certified,Customer,124000
Daihatsu Cuore  2005 ,980000.0,980000,Lahore,2005,96588.0,Petrol,800cc,Automatic,Not Certified,Customer,96588
Daihatsu Cuore  2005 CL,850000.0,850000,Faisalabad,2005,200000.0,Petrol,800cc,Manual,Not Certified,Customer,200000
Daihatsu Cuore  2005 CL Eco,875000.0,875000,Lahore,2005,15.0,Petrol,800cc,Manual,Not Certified,Customer,15
Daihatsu Cuore  2005 CX,1100000.0,1100000,Gujrat,2005,200000.0,Petrol,800cc,Manual,Not Certified,Customer,200000
Daihatsu Cuore  2005 CX Automatic,1165000.0,1165000,Islamabad,2005,100.0,Petrol,660cc,Automatic,Not Certified,Customer,100
Daihatsu Cuore  2005 CX Eco,1070000.0,1070000,Peshawar,2005,131000.0,Petrol,800cc,Manual,Not Certified,Customer,131000
Daihatsu Cuore  2005 CX Ecomatic,825000.0,825000,Lahore,2005,10000.0,Petrol,800cc,Automatic,Not Certified,Customer,10000
Daihatsu Cuore  2006 ,1100000.0,1100000,Lahore,2006,119777.0,Petrol,660cc,Manual,Not Certified,Customer,119777
Daihatsu Cuore  2006 CL,850000.0,850000,Nowsheracantt,2006,92000.0,Petrol,800cc,Manual,Not Certified,Customer,92000
Daihatsu Cuore  2006 CL Eco,880000.0000000001,880000,Islamabad,2006,196472.0,Petrol,800cc,Manual,Not Certified,Customer,196472
Daihatsu Cuore  2006 CX,910000.0,910000,Sargodha,2006,110000.0,Petrol,800cc,Manual,Not Certified,Customer,110000
Daihatsu Cuore  2006 CX Automatic,1195000.0,1195000,Jhelum,2006,183000.0,Petrol,857cc,Automatic,Not Certified,Customer,183000
Daihatsu Cuore  2006 CX Eco,1200000.0,1200000,Sargodha,2006,110000.0,Petrol,800cc,Manual,Not Certified,Customer,110000
Daihatsu Cuore  2006 CX Ecomatic,1025000.0,1025000,Sargodha,2006,123456.0,Petrol,800cc,Automatic,Not Certified,Customer,123456
Daihatsu Cuore  2007 ,1350000.0,1350000,MirpurAK,2007,99.0,Petrol,800cc,Manual,Not Certified,Customer,99
Daihatsu Cuore  2007 CL,1100000.0,1100000,Islamabad,2007,147000.0,Petrol,800cc,Manual,Not Certified,Customer,147000
Daihatsu Cuore  2007 CL Eco,1290000.0,1290000,Lahore,2007,215000.0,Petrol,800cc,Manual,Not Certified,Customer,215000
Daihatsu Cuore  2007 CX,1200000.0,1200000,Lahore,2007,200000.0,Petrol,800cc,Manual,Not Certified,Customer,200000
Daihatsu Cuore  2007 CX Automatic,1090000.0,1090000,Karachi,2007,98500.0,Petrol,800cc,Automatic,Not Certified,Customer,98500
Daihatsu Cuore  2007 CX Eco,1070000.0,1070000,Gujranwala,2007,180000.0,Petrol,800cc,Manual,Not Certified,Customer,180000
Daihatsu Cuore  2007 CX Ecomatic,1120000.0,1120000,Mansehra,2007,50000.0,Petrol,800cc,Automatic,Not Certified,Customer,50000
Daihatsu Cuore  2008 ,1500000.0,1500000,Islamabad,2008,125000.0,Petrol,800cc,Automatic,Not Certified,Customer,125000
Daihatsu Cuore  2008 CL,1150000.0,1150000,Jhelum,2008,12.0,Petrol,800cc,Manual,Not Certified,Customer,12
Daihatsu Cuore  2008 CL Eco,920000.0,919999,Lahore,2008,225000.0,Petrol,800cc,Manual,Not Certified,Customer,225000
Daihatsu Cuore  2008 CX,1340000.0,1340000,Karachi,2008,112000.0,Petrol,800cc,Manual,Not Certified,Customer,112000
Daihatsu Cuore  2008 CX Automatic,1620000.0,1620000,Mardan,2008,120000.0,Petrol,800cc,Automatic,Not Certified,Customer,120000
Daihatsu Cuore  2008 CX Eco,1280000.0,1280000,Rawalpindi,2008,165000.0,Petrol,800cc,Manual,Not Certified,Customer,165000
Daihatsu Cuore  2008 CX Ecomatic,975000.0,975000,Karachi,2008,140000.0,Petrol,800cc,Automatic,Not Certified,Customer,140000
Daihatsu Cuore  2009 ,1250000.0,1250000,Attock,2009,72000.0,Petrol,660cc,Automatic,Not Certified,Customer,72000
Daihatsu Cuore  2009 CL,1135000.0,1135000,Gojra,2009,81000.0,Petrol,800cc,Manual,Not Certified,Customer,81000
Daihatsu Cuore  2009 CL Eco,805000.0000000001,805000,Karachi,2009,68000.0,Petrol,800cc,Manual,Not Certified,Customer,68000
Daihatsu Cuore  2009 CX,1100000.0,1100000,Karachi,2009,160484.0,Petrol,800cc,Manual,Not Certified,PakWheels,160484
Daihatsu Cuore  2009 CX Automatic,1150000.0,1150000,Lahore,2009,112000.0,Petrol,800cc,Automatic,Not Certified,Customer,112000
Daihatsu Cuore  2009 CX Eco,1390000.0,1390000,Rawalpindi,2009,45500.0,Petrol,800cc,Manual,Not Certified,Customer,45500
Daihatsu Cuore  2009 CX Ecomatic,1575000.0,1575000,Islamabad,2009,125000.0,Petrol,800cc,Automatic,Not Certified,Customer,125000
Daihatsu Cuore  2010 ,1300000.0,1300000,Islamabad,2010,75000.0,Petrol,800cc,Manual,Not Certified,Customer,75000
Daihatsu Cuore  2010 CL,1230000.0,1230000,TandoMuhammadKhan,2010,50000.0,Petrol,800cc,Manual,Not Certified,Customer,50000
Daihatsu Cuore  2010 CL Eco,1100000.0,1100000,Multan,2010,90000.0,Petrol,800cc,Manual,Not Certified,Customer,90000
Daihatsu Cuore  2010 CX,1200000.0,1200000,AhmedPurEast,2010,85000.0,Petrol,800cc,Manual,Not Certified,Customer,85000
Daihatsu Cuore  2010 CX Automatic,1600000.0,1600000,Karachi,2010,58000.0,Petrol,800cc,Automatic,Not Certified,Customer,58000
Daihatsu Cuore  2010 CX Eco,1270000.0,1270000,Gujrat,2010,92000.0,Petrol,800cc,Manual,Not Certified,Customer,92000
Daihatsu Cuore  2010 CX Ecomatic,1320000.0,1320000,Lahore,2010,122561.0,Petrol,800cc,Automatic,Not Certified,Customer,122561
Daihatsu Cuore  2011 ,9030000.0,9030000,Karachi,2011,96000.0,Petrol,199cc,Manual,Not Certified,Customer,96000
Daihatsu Cuore  2011 CL,1200000.0,1200000,Lahore,2011,160000.0,Petrol,800cc,Manual,Not Certified,Customer,160000
Daihatsu Cuore  2011 CL Eco,1060000.0,1060000,Karachi,2011,96000.0,Petrol,800cc,Manual,Not Certified,Customer,96000
Daihatsu Cuore  2011 CX,1150000.0,1150000,Karachi,2011,760000.0,Petrol,800cc,Manual,Not Certified,Customer,760000
Daihatsu Cuore  2011 CX Automatic,1325000.0,1325000,Karachi,2011,51000.0,Petrol,800cc,Automatic,Not Certified,Customer,51000
Daihatsu Cuore  2011 CX Eco,1350000.0,1350000,Multan,2011,1.0,Petrol,800cc,Manual,Not Certified,Customer,1
Daihatsu Cuore  2011 CX Ecomatic,1550000.0,1550000,Lahore,2011,100000.0,Petrol,800cc,Automatic,Not Certified,Customer,100000
Daihatsu Cuore  2012 CL,1250000.0,1250000,Lahore,2012,109000.0,Petrol,800cc,Manual,Not Certified,Customer,109000
Daihatsu Cuore  2012 CX,1700000.0,1700000,Peshawar,2012,38000.0,Petrol,800cc,Manual,Not Certified,Customer,38000
Daihatsu Cuore  2012 CX Automatic,1400000.0,1400000,Arifwala,2012,100000.0,Petrol,800cc,Automatic,Not Certified,Customer,100000
Daihatsu Cuore  2012 CX Eco,1575000.0,1575000,MirpurAK,2012,107000.0,Petrol,800cc,Manual,Not Certified,Customer,107000
Daihatsu Cuore  2012 CX Ecomatic,1429000.0,1429000,Sialkot,2012,130000.0,Petrol,800cc,Automatic,Not Certified,Customer,130000
Daihatsu Cuore  2013 CX Automatic,1200000.0,1200000,Karachi,2013,123456.0,Petrol,800cc,Automatic,Not Certified,Customer,123456
Daihatsu Esse  2006 ,1350000.0,1350000,Karachi,2006,95689.0,Petrol,660cc,Automatic,Not Certified,Customer,95689
Daihatsu Esse  2006 Custom,1680000.0,1680000,Peshawar,2006,160000.0,Petrol,660cc,Automatic,Not Certified,Customer,160000
Daihatsu Esse  2007 ,1550000.0,1550000,Karachi,2007,181000.0,Petrol,660cc,Automatic,Not Certified,Customer,181000
Daihatsu Esse  2007 Custom,1500000.0,1500000,Karachi,2007,136000.0,Petrol,660cc,Automatic,Not Certified,Customer,136000
Daihatsu Esse  2007 Eco,1670000.0,1670000,Rawalpindi,2007,75000.0,Petrol,660cc,Manual,Not Certified,Customer,75000
Daihatsu Esse  2007 X,1515000.0,1515000,Lahore,2007,255929.0,Petrol,660cc,Automatic,Certified,PakWheels,255929
Daihatsu Esse  2007 X Special,1630000.0,1630000,Abbottabad,2007,12345.0,Petrol,660cc,Automatic,Not Certified,Customer,12345
Daihatsu Esse  2008 ,1490000.0,1490000,Lahore,2008,264000.0,Petrol,660cc,Manual,Not Certified,Customer,264000
Daihatsu Esse  2008 Eco,1720000.0,1720000,Gujrat,2008,150000.0,Petrol,660cc,Manual,Not Certified,Customer,150000
Daihatsu Esse  2008 VS Memorial Edition,1800000.0,1800000,Lahore,2008,81000.0,Petrol,660cc,Automatic,Not Certified,Customer,81000
Daihatsu Esse  2009 Custom,1475000.0,1475000,Karachi,2009,82000.0,Petrol,660cc,Automatic,Not Certified,Customer,82000
Daihatsu Esse  2009 X Special,1650000.0,1650000,Peshawar,2009,163500.0,Petrol,660cc,Manual,Not Certified,Customer,163500
Daihatsu Esse  2010 ,1550000.0,1550000,Karachi,2010,83000.0,Petrol,660cc,Automatic,Not Certified,Customer,83000
Daihatsu Esse  2010 Custom,1865000.0,1864999,Karachi,2010,99500.0,Petrol,660cc,Automatic,Not Certified,Customer,99500
Daihatsu Esse  2010 VS Memorial Edition,1689999.9999999998,1689999,Attock,2010,151000.0,Petrol,660cc,Automatic,Not Certified,Customer,151000
Daihatsu Esse  2011 ,1800000.0,1800000,Lahore,2011,135000.0,Petrol,660cc,Automatic,Not Certified,Customer,135000
Daihatsu Esse  2011 Custom,1850000.0,1850000,Lahore,2011,123456.0,Petrol,660cc,Automatic,Not Certified,Customer,123456
Daihatsu Esse  2011 D Selection,1900000.0,1900000,Gujranwala,2011,120000.0,Petrol,660cc,Automatic,Not Certified,Customer,120000
Daihatsu Esse  2012 ,1870000.0,1870000,Islamabad,2012,100000.0,Petrol,660cc,Automatic,Not Certified,Customer,100000
Daihatsu Esse  2014 ,1590000.0,1590000,Karachi,2014,75000.0,Petrol,660cc,Automatic,Not Certified,Customer,75000
Daihatsu Esse  2014 Eco,1685000.0000000002,1685000,Islamabad,2014,99000.0,Petrol,660cc,Manual,Not Certified,Customer,99000
Daihatsu Gran Max  1999 MT,890000.0,890000,Karachi,1999,122252.0,Petrol,1000cc,Manual,Not Certified,Customer,122252
Daihatsu Hijet  2007 Special,1520000.0,1520000,Mardan,2007,200000.0,Petrol,660cc,Automatic,Not Certified,Customer,200000
Daihatsu Hijet  2008 ,1300000.0,1300000,Karachi,2008,100000.0,Petrol,660cc,Automatic,Not Certified,Customer,100000
Daihatsu Hijet  2008 Special,1150000.0,1150000,Lahore,2008,86568.0,Petrol,660cc,Automatic,Not Certified,Customer,86568
Daihatsu Hijet  2009 ,1300000.0,1300000,Faisalabad,2009,152000.0,Petrol,660cc,Manual,Not Certified,Customer,152000
Daihatsu Hijet  2009 Special,1399000.0,1399000,Karachi,2009,121690.0,Petrol,660cc,Automatic,Not Certified,Customer,121690
Daihatsu Hijet  2010 ,2000000.0,2000000,Faisalabad,2010,103000.0,Petrol,660cc,Automatic,Not Certified,Customer,103000
Daihatsu Hijet  2010 Cruise,1450000.0,1450000,Peshawar,2010,80000.0,Petrol,660cc,Automatic,Not Certified,Customer,80000
Daihatsu Hijet  2010 Cruise Turbo,1600000.0,1600000,Gujranwala,2010,95000.0,Petrol,660cc,Automatic,Not Certified,Customer,95000
Daihatsu Hijet  2011 ,1450000.0,1450000,Karachi,2011,100000.0,Petrol,660cc,Automatic,Not Certified,Customer,100000
Daihatsu Hijet  2011 Cruise,1400000.0,1400000,Karachi,2011,90000.0,Petrol,660cc,Automatic,Not Certified,Customer,90000
Daihatsu Hijet  2011 Deluxe,1325000.0,1325000,Karachi,2011,305000.0,Petrol,660cc,Automatic,Not Certified,Customer,305000
Daihatsu Hijet  2011 Special,1390000.0,1390000,Swabi,2011,135000.0,Petrol,660cc,Automatic,Not Certified,Customer,135000
Daihatsu Hijet  2012 ,1750000.0,1750000,Karachi,2012,123000.0,Petrol,660cc,Automatic,Not Certified,Customer,123000
Daihatsu Hijet  2012 Cruise,1550000.0,1550000,Karachi,2012,85000.0,Petrol,660cc,Automatic,Not Certified,Customer,85000
Daihatsu Hijet  2012 Cruise Turbo,1500000.0,1500000,Sargodha,2012,200000.0,Petrol,660cc,Automatic,Not Certified,Customer,200000
Daihatsu Hijet  2012 Deluxe,1789999.9999999998,1789999,Karachi,2012,110000.0,Petrol,660cc,Automatic,Not Certified,Customer,110000
Daihatsu Hijet  2012 Special,1525000.0,1525000,Karachi,2012,90000.0,Petrol,660cc,Automatic,Not Certified,Customer,90000
Daihatsu Hijet  2013 ,1600000.0,1600000,Karachi,2013,85500.0,Petrol,660cc,Automatic,Not Certified,Customer,85500
Daihatsu Hijet  2013 Cruise,1855000.0,1855000,Karachi,2013,140000.0,Petrol,660cc,Automatic,Not Certified,Customer,140000
Daihatsu Hijet  2013 Cruise Turbo,2025000.0,2025000,Karachi,2013,83000.0,Petrol,660cc,Automatic,Not Certified,Customer,83000
Daihatsu Hijet  2013 Deluxe,1875000.0,1875000,Lahore,2013,112000.0,Petrol,660cc,Automatic,Not Certified,Customer,112000
Daihatsu Hijet  2013 Special,1850000.0,1850000,Lahore,2013,166000.0,Petrol,660cc,Automatic,Not Certified,Customer,166000
Daihatsu Hijet  2014 ,1785000.0000000002,1785000,Karachi,2014,96000.0,Petrol,660cc,Automatic,Not Certified,Customer,96000
Daihatsu Hijet  2014 Cruise,1850000.0,1850000,Karachi,2014,98565.0,Petrol,660cc,Automatic,Not Certified,Customer,98565
Daihatsu Hijet  2014 Cruise Turbo,1800000.0,1800000,Mardan,2014,123456.0,Petrol,660cc,Automatic,Not Certified,Customer,123456
Daihatsu Hijet  2014 Deluxe,1800000.0,1800000,Karachi,2014,142000.0,Petrol,660cc,Automatic,Not Certified,Customer,142000
Daihatsu Hijet  2014 Special,1750000.0,1750000,Faisalabad,2014,1690.0,Petrol,660cc,Automatic,Not Certified,Customer,1690
Daihatsu Hijet  2015 Cruise,1800000.0,1800000,Karachi,2015,90595.0,Petrol,660cc,Automatic,Not Certified,Customer,90595
Daihatsu Hijet  2016 ,1600000.0,1600000,Karachi,2016,90000.0,Petrol,660cc,Automatic,Not Certified,Customer,90000
Daihatsu Hijet  2016 Cruise,2090000.0,2089999,Karachi,2016,120000.0,Petrol,660cc,Automatic,Not Certified,Customer,120000
Daihatsu Hijet  2017 ,2150000.0,2150000,Karachi,2017,118930.0,Petrol,660cc,Automatic,Certified,PakWheels,118930
Daihatsu Hijet  2017 Cruise,2100000.0,2100000,Karachi,2017,96000.0,Petrol,660cc,Automatic,Not Certified,Customer,96000
Daihatsu Hijet  2017 Deluxe,1875000.0,1875000,Gujranwala,2017,64400.0,Petrol,660cc,Manual,Not Certified,Customer,64400
Daihatsu Hijet  2017 Special,2400000.0,2400000,Karachi,2017,84000.0,Petrol,660cc,Automatic,Not Certified,Customer,84000
Daihatsu Hijet  2018 ,2400000.0,2400000,Lahore,2018,42000.0,Petrol,660cc,Automatic,Not Certified,Customer,42000
Daihatsu Hijet  2018 Cruise,2950000.0,2950000,Karachi,2018,102000.0,Petrol,660cc,Automatic,Not Certified,Customer,102000
Daihatsu Hijet  2018 Cruise Turbo,3100000.0,3100000,Lahore,2018,86000.0,Petrol,660cc,Automatic,Not Certified,Customer,86000
Daihatsu Hijet  2018 Special,2600000.0,2600000,Islamabad,2018,118686.0,Petrol,660cc,Automatic,Certified,PakWheels,118686
Daihatsu Hijet  2019 ,2600000.0,2600000,Karachi,2019,90000.0,Petrol,660cc,Automatic,Not Certified,Customer,90000
Daihatsu Hijet  2019 Cruise,2850000.0,2850000,Sukkur,2019,138000.0,Petrol,660cc,Automatic,Not Certified,Customer,138000
Daihatsu Hijet  2019 Cruise Turbo,2750000.0,2750000,Karachi,2019,155500.0,Petrol,660cc,Automatic,Not Certified,Customer,155500
Daihatsu Hijet  2019 Deluxe,2460000.0,2460000,Karachi,2019,114000.0,Petrol,660cc,Automatic,Not Certified,Customer,114000
Daihatsu Hijet  2019 Special,2600000.0,2600000,Faisalabad,2019,131000.0,Petrol,660cc,Automatic,Not Certified,Customer,131000
Daihatsu Hijet  2020 ,2600000.0,2600000,Karachi,2020,119050.0,Petrol,660cc,Automatic,Not Certified,Customer,119050
Daihatsu Hijet  2020 Cruise,2850000.0,2850000,Karachi,2020,65000.0,Petrol,660cc,Automatic,Not Certified,Customer,65000
Daihatsu Hijet  2020 Cruise Turbo,2800000.0,2800000,Karachi,2020,158000.0,Petrol,660cc,Automatic,Not Certified,Customer,158000
Daihatsu Hijet  2020 Special,2500000.0,2500000,Karachi,2020,123000.0,Petrol,660cc,Automatic,Not Certified,Customer,123000
Daihatsu Hijet  2021 Special,3050000.0,3050000,Karachi,2021,22000.0,Petrol,660cc,Automatic,Not Certified,Customer,22000
Daihatsu MAX  2019 ,2075000.0,2075000,Sheikhupura,2019,35000.0,Petrol,660cc,Automatic,Not Certified,Customer,35000
Daihatsu Mira  1998 ,330000.0,330000,Khanewal,1998,90000.0,Petrol,1000cc,Manual,Not Certified,Customer,90000
Daihatsu Mira  2002 ,1190000.0,1190000,Karachi,2002,2.0,Petrol,660cc,Automatic,Not Certified,Customer,2
Daihatsu Mira  2002 X,1250000.0,1250000,Rawalpindi,2002,200000.0,Petrol,660cc,Automatic,Not Certified,Customer,200000
Daihatsu Mira  2003 X,2000000.0,2000000,Karachi,2003,90000.0,Petrol,660cc,Automatic,Not Certified,Customer,90000
Daihatsu Mira  2004 X,1590000.0,1590000,Islamabad,2004,100000.0,Petrol,660cc,Automatic,Not Certified,Customer,100000
Daihatsu Mira  2005 X,1430000.0,1430000,Karachi,2005,169000.0,Petrol,660cc,Automatic,Not Certified,Customer,169000
Daihatsu Mira  2006 ,1750000.0,1750000,Islamabad,2006,150000.0,Petrol,660cc,Automatic,Not Certified,Customer,150000
Daihatsu Mira  2006 Custom X,1390000.0,1390000,Lahore,2006,200000.0,Petrol,660cc,Automatic,Not Certified,Customer,200000
Daihatsu Mira  2006 L,1500000.0,1500000,Lahore,2006,125000.0,Petrol,660cc,Automatic,Not Certified,Customer,125000
Daihatsu Mira  2006 TX Special,1360000.0,1360000,Islamabad,2006,100000.0,Petrol,660cc,Automatic,Not Certified,Customer,100000
Daihatsu Mira  2006 X,1590000.0,1590000,Islamabad,2006,120000.0,Petrol,660cc,Automatic,Not Certified,Customer,120000
