Name,PriceInText,Price,City,Year,Distance,Fuel,HorsePower,Transmission,Certified,ManagedBy,Distance2
Proton Saga  2022 1.3L Ace A/T,PKR 37.5 lacs,3750000,Karachi,2022,"2,017km",Petrol,1299cc,Automatic,Certified,PakWheels,2017
Suzuki Wagon R  2014 VXL,PKR 20.5 lacs,2050000,Karachi,2014,"128,551km",Petrol,1000cc,Manual,Not Certified,PakWheels,128551
Toyota C-HR  2019 G-LED,PKR 87 lacs,8700000,Karachi,2019,"32,000km",Hybrid,1800cc,Automatic,Not Certified,Customer,32000
Chevrolet Silverado  2016 LTZ,PKR 1.5 crore,15000000,Lahore,2016,"100,000km",Petrol,5300cc,Automatic,Not Certified,Customer,100000
Tesla Model 3  2021 Standard Range Plus,PKR 1.5 crore,15000000,Lahore,2021,"11,000km",Electric,55.0kWh,Automatic,Not Certified,Customer,11000
KIA Sportage  2020 AWD,PKR 64 lacs,6400000,Multan,2020,"65,455km",Petrol,2000cc,Automatic,Not Certified,Customer,65455
Suzuki Swift  2022 GLX CVT,PKR 43.5 lacs,4350000,Karachi,2022,"23,000km",Petrol,1200cc,Automatic,Not Certified,Customer,23000
Toyota Premio  2009 X EX Package 1.8,PKR 57 lacs,5700000,Islamabad,2009,"66,000km",Petrol,1800cc,Automatic,Not Certified,Customer,66000
Toyota Corolla  2017 GLi Automatic 1.3 VVTi,PKR 34.24 lacs,3424000,Karachi,2017,"79,153km",Petrol,1300cc,Automatic,Not Certified,PakWheels,79153
Toyota Aqua  2014 S,PKR 37.95 lacs,3795000,Lahore,2014,"132,000km",Hybrid,1500cc,Automatic,Not Certified,Customer,132000
KIA Stonic  2023 EX+,PKR 49 lacs,4900000,Karachi,2023,"22,000km",Petrol,1400cc,Automatic,Not Certified,Customer,22000
Suzuki Mehran  2009 VXR,PKR 9.35 lacs,935000,Islamabad,2009,"36,000km",Petrol,800cc,Manual,Not Certified,Customer,36000
Honda Civic  2022 1.5 VTEC Turbo Oriel,PKR 76 lacs,7600000,Haripur,2022,"44,000km",Petrol,1500cc,Automatic,Not Certified,Customer,44000
Toyota Corolla  2009 XLi VVTi,PKR 18 lacs,1800000,Faisalabad,2009,"300,000km",Petrol,1300cc,Manual,Not Certified,Customer,300000
Peugeot 2008  2023 Active,PKR 55.5 lacs,5550000,Karachi,2023,"17,390km",Petrol,1200cc,Automatic,Not Certified,Customer,17390
Toyota Vitz  2008 F 1.0,PKR 20.8 lacs,2080000,Karachi,2008,"108,000km",Petrol,1000cc,Automatic,Not Certified,Customer,108000
Honda Fit  2020 1.5 EXECUTIVE,PKR 82 lacs,8200000,Lahore,2020,"16,000km",Petrol,1500cc,Automatic,Not Certified,Customer,16000
Daihatsu Taft  2020 ,PKR 40.5 lacs,4050000,Karachi,2020,"33,000km",Petrol,660cc,Automatic,Not Certified,Customer,33000
Toyota Land Cruiser  1982 ,PKR 15.5 lacs,1550000,Khanpur,1982,"500,000km",Petrol,3400cc,Automatic,Not Certified,Customer,500000
Suzuki Wagon R  2016 VXL,PKR 17.5 lacs,1750000,Multan,2016,"191,000km",Petrol,1000cc,Manual,Not Certified,Customer,191000
Toyota Corolla  1995 ,PKR 15.5 lacs,1550000,Rawalakot,1995,"500,000km",Petrol,1600cc,Manual,Not Certified,Customer,500000
Suzuki Alto  2010 VX,PKR 8.2 lacs,819999,Quetta,2010,"99,000km",Petrol,800cc,Manual,Not Certified,Customer,99000
Toyota Vitz  2012 F 1.0,PKR 28 lacs,2800000,Faisalabad,2012,"75,109km",Petrol,1000cc,Automatic,Certified,PakWheels,75109
Honda Civic  2004 VTi Oriel 1.6,PKR 17.5 lacs,1750000,Islamabad,2004,"103,000km",Petrol,1600cc,Manual,Not Certified,Customer,103000
Suzuki Mehran  2018 VXR Euro II,PKR 14.7 lacs,1470000,Wahcantt,2018,"82,500km",Petrol,796cc,Manual,Not Certified,Customer,82500
Suzuki Alto  2005 VXR,PKR 6.2 lacs,620000,Karachi,2005,"100,000km",Petrol,1000cc,Manual,Not Certified,Customer,100000
Honda Civic Eagle Eye 2005 VTi Oriel 1.6,PKR 16.35 lacs,1635000,Lahore,2005,"146,000km",Petrol,1600cc,Manual,Not Certified,Customer,146000
Suzuki Mehran  1998 VX,PKR 4 lacs,400000,Islamabad,1998,"50,000km",Petrol,800cc,Manual,Not Certified,Customer,50000
Toyota Fortuner  2017 2.7 VVTi,PKR 1.15 crore,11500000,Gujranwala,2017,"80,000km",Petrol,2700cc,Automatic,Not Certified,Customer,80000
Honda Civic  2020 Oriel 1.8 i-VTEC CVT,PKR 68 lacs,6800000,Islamabad,2020,"33,474km",Petrol,1800cc,Automatic,Not Certified,Customer,33474
Suzuki Mehran  2013 VXR Euro II,PKR 8.05 lacs,805000,Karachi,2013,"75,000km",Petrol,796cc,Manual,Not Certified,Customer,75000
Toyota Corolla 9th (E120) Generation 2004 SE Saloon Automatic,PKR 19.7 lacs,1970000,Rawalpindi,2004,"150,000km",Petrol,1600cc,Automatic,Not Certified,Customer,150000
Honda City  2015 1.3 i-VTEC Prosmatec,PKR 29.9 lacs,2990000,Lahore,2015,"160,000km",Petrol,1300cc,Automatic,Not Certified,Customer,160000
Suzuki Mehran  2017 VXR Euro II,PKR 12.8 lacs,1280000,Khushab,2017,11km,Petrol,796cc,Manual,Not Certified,Customer,11
Toyota Land Cruiser  2006 Cygnus,PKR 1.26 crore,12600000,Lahore,2006,"126,000km",Petrol,4700cc,Automatic,Not Certified,Customer,126000
Honda Vezel  2019 Hybrid Z Honda Sensing ,PKR 78 lacs,7800000,Islamabad,2019,"75,000km",Hybrid,1500cc,Automatic,Not Certified,Customer,75000
Honda City 5th (GM2) Generation 2010 1.3 i-VTEC Prosmatec,PKR 24.5 lacs,2450000,Karachi,2010,"137,390km",Petrol,1300cc,Automatic,Not Certified,PakWheels,137390
Ford F 150  2017 Limited Edition,PKR 2.25 crore,22500000,Islamabad,2017,"80,000km",Petrol,3496cc,Automatic,Not Certified,Customer,80000
Toyota C-HR  2019 S-LED,PKR 90 lacs,9000000,Islamabad,2019,"29,300km",Hybrid,1800cc,Automatic,Not Certified,Customer,29300
Honda Freed  2019 + Hybrid G Honda Sensing,PKR 63 lacs,6300000,Karachi,2019,"121,100km",Hybrid,1500cc,Automatic,Not Certified,Customer,121100
Toyota Vitz  2013 F 1.0,PKR 25.5 lacs,2550000,Karachi,2013,"175,720km",Petrol,1000cc,Automatic,Not Certified,PakWheels,175720
Toyota C-HR  2018 S-LED,PKR 72 lacs,7200000,Karachi,2018,"169,370km",Hybrid,1800cc,Automatic,Certified,PakWheels,169370
Toyota Prado  2024 TX 2.7L,PKR 7.05 crore,70500000,Islamabad,2024,60km,Petrol,2700cc,Automatic,Not Certified,Customer,60
Toyota Land Cruiser  2011 AX G Selection,PKR 2.15 crore,21500000,Lahore,2011,"212,000km",Petrol,4600cc,Automatic,Not Certified,Customer,212000
Suzuki Mehran  2018 VXR Euro II,PKR 15.5 lacs,1550000,Lahore,2018,"75,000km",Petrol,796cc,Manual,Not Certified,Customer,75000
Toyota Corolla  1997 ,PKR 10.7 lacs,1070000,Peshawar,1997,"100,000km",Petrol,1300cc,Manual,Not Certified,Customer,100000
Daihatsu Mira  2022 L,PKR 36.5 lacs,3650000,Karachi,2022,"6,701km",Petrol,660cc,Automatic,Not Certified,Customer,6701
Toyota Land Cruiser  2009 AX G Selection,PKR 1.95 crore,19500000,Lahore,2009,"177,000km",Petrol,4600cc,Automatic,Not Certified,Customer,177000
Honda N Wgn  2020 G Turbo ,PKR 39 lacs,3900000,Sialkot,2020,"12,000km",Petrol,660cc,Automatic,Not Certified,Customer,12000
Daihatsu Cuore  2006 ,PKR 6.8 lacs,680000,Karachi,2006,"500,000km",Petrol,800cc,Manual,Not Certified,Customer,500000
Honda Freed  2019 Hybrid G Honda Sensing,PKR 58.5 lacs,5850000,Islamabad,2019,"21,000km",Petrol,1500cc,Automatic,Not Certified,Customer,21000
Suzuki Wagon R  2018 VXL,PKR 23 lacs,2300000,Lahore,2018,"52,000km",Petrol,1000cc,Manual,Not Certified,Customer,52000
Toyota Yaris  2023 GLI CVT 1.3,PKR 44.35 lacs,4435000,Karachi,2023,"12,000km",Petrol,1300cc,Automatic,Not Certified,Customer,12000
Suzuki Alto  2012 VX (CNG),PKR 12.45 lacs,1245000,Peshawar,2012,"86,000km",Petrol,1000cc,Manual,Not Certified,Customer,86000
Suzuki Cultus  2019 VXR,PKR 24.75 lacs,2475000,Karachi,2019,"80,230km",Petrol,1000cc,Manual,Not Certified,Customer,80230
Honda City  2007 i-DSI,PKR 18 lacs,1800000,Multan,2007,"249,000km",Petrol,1300cc,Manual,Not Certified,Customer,249000
Honda City 6th Generation 2021 1.2L CVT,PKR 40.9 lacs,4090000,Lahore,2021,"94,000km",Petrol,1200cc,Automatic,Not Certified,Customer,94000
Suzuki Alto  2011 VXR,PKR 12.9 lacs,1290000,Sialkot,2011,"59,000km",Petrol,1000cc,Manual,Not Certified,Customer,59000
Honda Civic  2008 MX (Hybrid),PKR 27 lacs,2700000,Peshawar,2008,"150,000km",Petrol,1300cc,Automatic,Not Certified,Customer,150000
Honda Civic  1984 ,PKR 5 lacs,500000,Wahcantt,1984,"100,000km",Petrol,1700cc,Manual,Not Certified,Customer,100000
Suzuki Hustler  2020 G,PKR 36.8 lacs,3679999,Peshawar,2020,"55,000km",Hybrid,660cc,Automatic,Not Certified,Customer,55000
Toyota Prado  2011 TX 2.7,PKR 1.55 crore,15500000,Faisalabad,2011,"98,000km",Petrol,2700cc,Automatic,Not Certified,Customer,98000
Suzuki Mehran  2015 VXR Euro II,PKR 11.5 lacs,1150000,Kabirwala,2015,"89,500km",Petrol,800cc,Manual,Not Certified,Customer,89500
Suzuki Mehran  1993 VX,PKR 3.6 lacs,360000,Islamabad,1993,"44,902km",Petrol,800cc,Manual,Not Certified,Customer,44902
Suzuki Margalla  1996 GL,PKR 5.2 lacs,520000,Taxila,1996,"70,000km",Petrol,1300cc,Manual,Not Certified,Customer,70000
Suzuki Alto  2006 VXR,PKR 7.8 lacs,780000,Rawalpindi,2006,"123,456km",Petrol,1000cc,Manual,Not Certified,Customer,123456
Suzuki Cultus  2016 Limited Edition,PKR 16.45 lacs,1645000,Karachi,2016,"85,000km",Petrol,1000cc,Manual,Not Certified,Customer,85000
Honda BR-V  2018 i-VTEC,PKR 45 lacs,4500000,Rawalpindi,2018,"55,000km",Petrol,1500cc,Automatic,Not Certified,Customer,55000
Toyota Prius Alpha  2011 ,PKR 39.95 lacs,3995000,Karachi,2011,"138,000km",Hybrid,1800cc,Automatic,Not Certified,Customer,138000
Toyota Prado  2016 TX L Package 2.7,PKR 2.1 crore,21000000,Lahore,2016,"63,000km",Petrol,2700cc,Automatic,Not Certified,Customer,63000
Toyota Corolla  2015 GLi Automatic 1.3 VVTi,PKR 35 lacs,3500000,Karachi,2015,"105,716km",Petrol,1300cc,Automatic,Not Certified,PakWheels,105716
Mercedes Benz C Class  2021 C200,PKR 3.2 crore,32000000,Islamabad,2021,"5,000km",Petrol,1496cc,Automatic,Not Certified,Customer,5000
Toyota Land Cruiser  2010 AX G Selection,PKR 2.05 crore,20500000,Karachi,2010,"97,000km",Petrol,4600cc,Automatic,Not Certified,Customer,97000
Suzuki Wagon R  2012 FX,PKR 21 lacs,2100000,Karachi,2012,"75,201km",Petrol,660cc,Automatic,Certified,PakWheels,75201
Hyundai Santro  2004 Exec,PKR 8.8 lacs,880000,Karachi,2004,"151,387km",Petrol,1000cc,Manual,Not Certified,PakWheels,151387
Daihatsu Mira  2006 X,PKR 14.5 lacs,1450000,Karachi,2006,"147,643km",Petrol,660cc,Automatic,Certified,PakWheels,147643
Toyota Prado 3rd (J120) Generation 2008 TX 2.7,PKR 78 lacs,7800000,Karachi,2008,"127,572km",Petrol,2700cc,Automatic,Certified,PakWheels,127572
Toyota Yaris Hatchback  2021 G 1.0,PKR 43 lacs,4300000,Karachi,2021,"97,410km",Petrol,996cc,Automatic,Certified,PakWheels,97410
Toyota Corolla  2019 Altis Grande CVT-i 1.8,PKR 58 lacs,5800000,Peshawar,2019,"97,000km",Petrol,1800cc,Automatic,Not Certified,Customer,97000
Toyota Vitz  2012 F M Package 1.0,PKR 26.5 lacs,2650000,Karachi,2012,"123,456km",Petrol,1000cc,Automatic,Not Certified,Customer,123456
Suzuki Wagon R  2018 VXR,PKR 20 lacs,2000000,Karachi,2018,"77,000km",Petrol,1000cc,Manual,Not Certified,Customer,77000
Suzuki Cultus  2022 VXL,PKR 31.25 lacs,3125000,Lahore,2022,"22,000km",Petrol,1000cc,Manual,Not Certified,Customer,22000
Suzuki Cultus  2007 ,PKR 11 lacs,1100000,Rawalpindi,2007,"123,456km",Petrol,1000cc,Manual,Not Certified,Customer,123456
Toyota Corolla  2019 GLi Automatic 1.3 VVTi,PKR 39 lacs,3900000,JalalpurJattan,2019,"130,000km",Petrol,1300cc,Automatic,Not Certified,Customer,130000
Honda Civic  2018 Oriel 1.8 i-VTEC CVT,PKR 46.9 lacs,4690000,Karachi,2018,"48,712km",Petrol,1800cc,Automatic,Not Certified,Customer,48712
Toyota Prado 3rd (J120) Generation 2003 TZ 3.4,PKR 79.8 lacs,7980000,Lahore,2003,"113,000km",Petrol,3400cc,Automatic,Not Certified,Customer,113000
Suzuki Mehran  1990 VX,PKR 3.15 lacs,315000,Hyderabad,1990,60km,Petrol,800cc,Manual,Not Certified,Customer,60
Honda City 5th (GM2) Generation 2017 1.5 i-VTEC,PKR 35.5 lacs,3550000,Multan,2017,"87,000km",Petrol,1500cc,Manual,Not Certified,Customer,87000
Suzuki Swift  2020 DLX Automatic 1.3 Navigation,PKR 31.85 lacs,3185000,Lahore,2020,"59,000km",Petrol,1300cc,Automatic,Not Certified,Customer,59000
Honda City  2022 1.5L CVT,PKR 48.5 lacs,4850000,Lahore,2022,"19,000km",Petrol,1500cc,Automatic,Not Certified,Customer,19000
Daihatsu Mira  2016 ES,PKR 21.5 lacs,2150000,Lahore,2016,"63,000km",Petrol,660cc,Automatic,Not Certified,Customer,63000
Nissan Dayz Highway Star  2014 ,PKR 24 lacs,2400000,Karachi,2014,"77,908km",Petrol,660cc,Automatic,Certified,PakWheels,77908
Toyota Yaris Hatchback  2021 ,PKR 44.9 lacs,4490000,Lahore,2021,"88,000km",Petrol,1000cc,Automatic,Not Certified,Customer,88000
Toyota Yaris  2021 ATIV CVT 1.3,PKR 40 lacs,4000000,Chiniot,2021,"50,000km",Petrol,1300cc,Automatic,Not Certified,Customer,50000
Toyota Prius  2007 G Touring Selection 1.5,PKR 26.5 lacs,2650000,Karachi,2007,"141,000km",Hybrid,1500cc,Automatic,Not Certified,Customer,141000
Toyota Belta  2008 X Business A Package 1.0,PKR 26 lacs,2600000,Karachi,2008,"97,000km",Petrol,1000cc,Automatic,Not Certified,Customer,97000
Honda Civic Rebirth 2014 VTi Prosmatec 1.8 i-VTEC,PKR 35.25 lacs,3525000,Islamabad,2014,"190,000km",Petrol,1800cc,Automatic,Not Certified,Customer,190000
Honda Civic EG 1995 EX,PKR 7.8 lacs,780000,Karachi,1995,"50,000km",Petrol,1500cc,Manual,Not Certified,Customer,50000
Toyota 86  1986 ,PKR 9.7 lacs,969999,Islamabad,1986,"12,560km",Petrol,1300cc,Automatic,Not Certified,Customer,12560
Suzuki Alto  2009 VXR,PKR 9.95 lacs,994999,PindiBhattian,2009,"75,000km",Petrol,1000cc,Manual,Not Certified,Customer,75000
Toyota Prius  2007 G Touring Selection 1.5,PKR 30 lacs,3000000,Lahore,2007,"200,240km",Hybrid,1500cc,Automatic,Not Certified,Customer,200240
Honda City  2000 EXi S Automatic,PKR 11.8 lacs,1180000,Khanewal,2000,"170,000km",Petrol,1500cc,Automatic,Not Certified,Customer,170000
Honda Civic  2005 EXi,PKR 15.25 lacs,1525000,Islamabad,2005,"200,000km",Petrol,1500cc,Manual,Not Certified,Customer,200000
Honda Life  2011 G Smart Plus,PKR 19.5 lacs,1950000,Lahore,2011,"167,868km",Petrol,660cc,Automatic,Certified,PakWheels,167868
Hyundai Tucson  2022 FWD A/T GLS Sport,PKR 71.5 lacs,7150000,Lahore,2022,"83,972km",Petrol,2000cc,Automatic,Not Certified,PakWheels,83972
Honda Civic  2018 Oriel 1.8 i-VTEC CVT,PKR 65 lacs,6500000,Karachi,2018,"7,270km",Petrol,1800cc,Automatic,Certified,PakWheels,7270
Daihatsu Mira  2021 ,PKR 39 lacs,3900000,Karachi,2021,"26,510km",Petrol,660cc,Automatic,Not Certified,Customer,26510
Toyota C-HR  2019 ,PKR 96 lacs,9600000,Karachi,2019,"30,019km",Hybrid,1800cc,Automatic,Not Certified,Customer,30019
Toyota C-HR  2019 ,PKR 1 crore,10000000,Karachi,2019,"9,902km",Hybrid,1800cc,Automatic,Not Certified,Customer,9902
KIA Sportage  2022 FWD,PKR 68 lacs,6800000,Karachi,2022,"34,825km",Petrol,2000cc,Automatic,Certified,PakWheels,34825
Proton Saga  2021 1.3L R3 M/T,PKR 30 lacs,3000000,Karachi,2021,"47,430km",Petrol,1300cc,Manual,Certified,PakWheels,47430
Suzuki Alto  2023 Hybrid X,PKR 42 lacs,4200000,Lahore,2023,"2,206km",Hybrid,660cc,Automatic,Certified,PakWheels,2206
Toyota Yaris  2021 ATIV CVT 1.3,PKR 41.5 lacs,4150000,Karachi,2021,"80,172km",Petrol,1300cc,Automatic,Certified,PakWheels,80172
Honda Civic  2020 1.8 i-VTEC CVT,PKR 57 lacs,5700000,Lahore,2020,"43,091km",Petrol,1800cc,Automatic,Not Certified,PakWheels,43091
Changan Oshan X7  2022 FutureSense,PKR 82.5 lacs,8250000,Lahore,2022,"17,725km",Petrol,1500cc,Automatic,Not Certified,PakWheels,17725
Toyota Yaris  2022 ATIV MT 1.3,PKR 44.5 lacs,4450000,Lahore,2022,172km,Petrol,1300cc,Manual,Not Certified,Customer,172
Toyota Land Cruiser  2013 ZX,PKR 3.55 crore,35500000,Islamabad,2013,"110,000km",Petrol,4600cc,Automatic,Not Certified,Customer,110000
Suzuki Wagon R  2020 Hybrid FX,PKR 34.5 lacs,3450000,Karachi,2020,"61,000km",Hybrid,660cc,Automatic,Not Certified,Customer,61000
Suzuki Alto  2021 L,PKR 31.5 lacs,3150000,Rawalpindi,2021,"32,800km",Petrol,660cc,Automatic,Not Certified,Customer,32800
Nissan Dayz  2021 X,PKR 36.75 lacs,3675000,Lahore,2021,"31,000km",Petrol,660cc,Automatic,Not Certified,Customer,31000
Suzuki Cultus  2009 VXRi (CNG),PKR 8.9 lacs,890000,Karachi,2009,"12,345km",Petrol,1000cc,Manual,Not Certified,Customer,12345
Honda City  2001 EXi,PKR 12 lacs,1200000,Faisalabad,2001,"123,456km",Petrol,1300cc,Manual,Not Certified,Customer,123456
Toyota Corolla  2012 GLi Automatic 1.6 VVTi,PKR 31.2 lacs,3120000,Lahore,2012,"137,000km",Petrol,1600cc,Automatic,Not Certified,Customer,137000
Suzuki Mehran  1999 VX,PKR 8.8 lacs,880000,Rawalpindi,1999,"7,596km",Petrol,800cc,Manual,Not Certified,Customer,7596
Toyota Vitz  2009 iLL 1.0,PKR 22 lacs,2200000,Faisalabad,2009,"107,500km",Petrol,1000cc,Automatic,Not Certified,Customer,107500
Suzuki Mehran  2015 VXR Euro II,PKR 9.9 lacs,990000,Multan,2015,"12,345km",Petrol,800cc,Manual,Not Certified,Customer,12345
Toyota Passo  2021 Moda G,PKR 45.5 lacs,4550000,Karachi,2021,"43,434km",Petrol,1000cc,Automatic,Certified,PakWheels,43434
Suzuki Alto  2021 VXL AGS,PKR 27 lacs,2700000,Bahawalpur,2021,"33,500km",Petrol,660cc,Automatic,Not Certified,Customer,33500
Honda City  2017 Aspire Prosmatec 1.3 i-VTEC,PKR 36.5 lacs,3650000,Gujranwala,2017,"97,000km",Petrol,1300cc,Automatic,Not Certified,Customer,97000
Toyota Corolla  2010 GLi 1.3 VVTi,PKR 26 lacs,2600000,Sargodha,2010,"155,000km",Petrol,1300cc,Manual,Not Certified,Customer,155000
Toyota Aqua  2012 S,PKR 31.5 lacs,3150000,Karachi,2012,"122,000km",Hybrid,1500cc,Automatic,Not Certified,Customer,122000
Toyota Corolla  2019 Altis Automatic 1.6,PKR 49 lacs,4900000,Karachi,2019,"65,142km",Petrol,1600cc,Automatic,Not Certified,Customer,65142
Honda Civic  2016 Turbo 1.5 VTEC CVT,PKR 41.75 lacs,4175000,Karachi,2016,"61,000km",Petrol,1500cc,Automatic,Not Certified,Customer,61000
Suzuki Cultus  2006 VXR (CNG),PKR 8 lacs,800000,Peshawar,2006,"50,000km",Petrol,1000cc,Manual,Not Certified,Customer,50000
Toyota Vitz  2015 Jewela 1.0,PKR 35.5 lacs,3550000,Multan,2015,"60,000km",Petrol,1000cc,Automatic,Not Certified,Customer,60000
Honda Civic  2018 Oriel 1.8 i-VTEC CVT,PKR 55 lacs,5500000,Chowhasaidanshah,2018,"85,000km",Petrol,1800cc,Automatic,Not Certified,Customer,85000
Honda Civic  2005 EXi,PKR 15.9 lacs,1590000,Islamabad,2005,"189,000km",Petrol,1500cc,Manual,Not Certified,Customer,189000
Toyota Corolla  2023 Altis Grande X CVT-i 1.8 Black Interior,PKR 71.5 lacs,7150000,Lahore,2023,"32,000km",Petrol,1800cc,Automatic,Not Certified,Customer,32000
KIA Sportage  2003 2.0 LX 4x4,PKR 19 lacs,1900000,Faisalabad,2003,"95,000km",Petrol,2000cc,Manual,Not Certified,Customer,95000
Toyota Corolla  2020 Altis Automatic 1.6,PKR 56 lacs,5600000,Faisalabad,2020,"9,030km",Petrol,1600cc,Automatic,Not Certified,PakWheels,9030
Honda N Wgn  2021 G,PKR 33.8 lacs,3379999,Karachi,2021,"9,200km",Petrol,660cc,Automatic,Not Certified,PakWheels,9200
Honda Accord  2005 VTi 2.4,PKR 26 lacs,2600000,Karachi,2005,"152,029km",Petrol,2400cc,Automatic,Not Certified,PakWheels,152029
Toyota Vitz  2015 F M Package 1.0,PKR 32 lacs,3200000,Lahore,2015,"137,754km",Petrol,1000cc,Automatic,Not Certified,PakWheels,137754
Suzuki Cultus  2001 VXR,PKR 8.3 lacs,830000,Lahore,2001,"94,192km",Petrol,1000cc,Manual,Not Certified,PakWheels,94192
Haval Jolion  2021 Top,PKR 75 lacs,7500000,Karachi,2021,"34,591km",Petrol,1500cc,Automatic,Certified,PakWheels,34591
Toyota Fortuner  2014 TRD Sportivo,PKR 60 lacs,6000000,Karachi,2014,"141,413km",Petrol,2700cc,Automatic,Not Certified,PakWheels,141413
Toyota Passo  2014 X,PKR 27 lacs,2700000,Lahore,2014,"123,901km",Petrol,1000cc,Automatic,Not Certified,PakWheels,123901
Suzuki Cultus  2018 VXR,PKR 23 lacs,2300000,Lahore,2018,"77,062km",Petrol,1000cc,Manual,Not Certified,PakWheels,77062
Haval H6  2023 2.0T AWD,PKR 1.02 crore,10200000,Lahore,2023,"19,632km",Petrol,2000cc,Automatic,Not Certified,PakWheels,19632
Toyota Sienta  2019 X,PKR 56 lacs,5600000,Karachi,2019,"198,541km",Hybrid,1500cc,Automatic,Certified,PakWheels,198541
Suzuki Cultus  2011 VXRi,PKR 13.25 lacs,1325000,Lahore,2011,"43,251km",Petrol,1000cc,Manual,Not Certified,PakWheels,43251
Toyota Corolla  2016 Altis 1.8,PKR 32 lacs,3200000,Karachi,2016,"197,016km",Petrol,1800cc,Manual,Not Certified,PakWheels,197016
Toyota Corolla  2016 GLi 1.3 VVTi,PKR 38 lacs,3800000,Multan,2016,"70,000km",Petrol,1300cc,Manual,Not Certified,Customer,70000
Honda City  2011 1.3 i-VTEC,PKR 24.8 lacs,2480000,Multan,2011,"127,669km",Petrol,1300cc,Manual,Not Certified,Customer,127669
Honda City  2015 Aspire 1.3 i-VTEC,PKR 26.9 lacs,2690000,Karachi,2015,"98,000km",Petrol,1300cc,Manual,Not Certified,Customer,98000
Honda Civic  2008 VTi Prosmatec 1.8 i-VTEC,PKR 20 lacs,2000000,Multan,2008,"80,000km",Petrol,1800cc,Automatic,Not Certified,Customer,80000
Honda Civic  2017 Oriel 1.8 i-VTEC CVT,PKR 44 lacs,4400000,Lahore,2017,"80,000km",Petrol,1800cc,Automatic,Not Certified,Customer,80000
Toyota Corolla  2009 GLi 1.3 VVTi,PKR 23.5 lacs,2350000,Multan,2009,"135,000km",Petrol,1300cc,Manual,Not Certified,Customer,135000
Nissan Note  2021 e-Power S,PKR 58 lacs,5800000,Islamabad,2021,"50,000km",Hybrid,1200cc,Automatic,Not Certified,Customer,50000
Toyota Passo  2012 X,PKR 26.5 lacs,2650000,Islamabad,2012,"75,000km",Petrol,1000cc,Automatic,Not Certified,Customer,75000
Changan Alsvin  2022 1.5L DCT Lumiere,PKR 40 lacs,4000000,Khanewal,2022,"25,000km",Petrol,1500cc,Automatic,Not Certified,Customer,25000
KIA Sportage  2019 AWD,PKR 63 lacs,6300000,Karachi,2019,"42,000km",Petrol,2000cc,Automatic,Not Certified,Customer,42000
Honda City  2006 i-DSI Vario,PKR 16.7 lacs,1670000,Karachi,2006,"100,000km",Petrol,1300cc,Automatic,Not Certified,Customer,100000
Mercedes Benz E Class  2004 E200,PKR 43.5 lacs,4350000,Islamabad,2004,"132,748km",Petrol,1800cc,Automatic,Not Certified,Customer,132748
Suzuki Liana  2008 RXi,PKR 11.8 lacs,1180000,Lahore,2008,"166,039km",Petrol,1300cc,Manual,Not Certified,Customer,166039
Suzuki Carry  2001 ,PKR 7 lacs,700000,Mansehra,2001,"78,748km",Petrol,800cc,Manual,Not Certified,Customer,78748
Honda Civic  2017 Oriel 1.8 i-VTEC CVT,PKR 46 lacs,4600000,Karachi,2017,"62,000km",Petrol,1800cc,Automatic,Not Certified,Customer,62000
Suzuki Mehran  2012 VXR,PKR 6.5 lacs,650000,Rawalpindi,2012,"97,570km",Petrol,800cc,Manual,Not Certified,Customer,97570
Toyota Aqua  2015 G,PKR 45 lacs,4500000,Rawalpindi,2015,"130,095km",Hybrid,1500cc,Automatic,Not Certified,Customer,130095
Toyota C-HR  2019 G Nero,PKR 82.75 lacs,8275000,Karachi,2019,"114,137km",Hybrid,1800cc,Automatic,Certified,PakWheels,114137
Suzuki Alto  2013 ECO-S,PKR 19.99 lacs,1998999,Rawalpindi,2013,"171,000km",Petrol,660cc,Automatic,Not Certified,Customer,171000
Mitsubishi Pajero  1995 ,PKR 29.78 lacs,2978000,Rawalpindi,1995,"123,456km",Petrol,2800cc,Automatic,Not Certified,Customer,123456
Suzuki Swift  2022 GLX CVT,PKR 44.25 lacs,4425000,Lahore,2022,"45,500km",Petrol,1200cc,Automatic,Not Certified,Customer,45500
Suzuki Mehran  2014 VX Euro II,PKR 12.1 lacs,1210000,Rawalpindi,2014,"103,000km",Petrol,796cc,Manual,Not Certified,Customer,103000
Honda N Box  2019 ,PKR 33 lacs,3300000,Lahore,2019,"36,000km",Petrol,660cc,Automatic,Not Certified,Customer,36000
Toyota Yaris Cross  2020 Hybrid Z,PKR 81 lacs,8100000,Lahore,2020,"25,090km",Hybrid,1500cc,Automatic,Not Certified,Customer,25090
Toyota Corolla  2018 GLi 1.3 VVTi,PKR 40 lacs,4000000,Karachi,2018,"66,627km",Petrol,1300cc,Automatic,Not Certified,PakWheels,66627
Toyota Corolla  2015 Altis Automatic 1.6,PKR 37 lacs,3700000,Karachi,2015,"68,865km",Petrol,1600cc,Automatic,Not Certified,PakWheels,68865
Suzuki Cultus  2021 Auto Gear Shift,PKR 31 lacs,3100000,Karachi,2021,"79,497km",Petrol,1000cc,Automatic,Not Certified,PakWheels,79497
Toyota Voxy  2014 X,PKR 60 lacs,6000000,Karachi,2014,"76,027km",Hybrid,2000cc,Automatic,Certified,PakWheels,76027
